respondent_id	Q01	Q02	Q03	Q04	Q05	Q06	Q07	Q08	Q09	Q10	Q11	Q12
dataset_05_00420	2	3	2	2	1	3	4	5	5	4	1	1
dataset_05_00421	2	4	2	5	4	3	1	2	3	1	2	2
dataset_05_00422	5	4	5	5	4	4	2	2	3	2	1	1
dataset_05_00423	4	2	2	1	3	3	2	3	2	1	2	1
dataset_05_00424	4	4	4	3	3	5	3	4	5	4	2	4
dataset_05_00425	4	4	4	3	2	4	5	2	4	4	1	2
dataset_05_00426	5	4	4	4	2	4	5	4	5	4	5	5
dataset_05_00427	4	2	4	1	4	3	4	2	4	4	4	2
dataset_05_00428	1	5	2	3	5	4	4	2	3	3	3	2
dataset_05_00429	4	4	3	3	3	4	2	4	3	3	1	1
dataset_05_00430	5	4	4	5	4	4	4	2	4	2	2	3
dataset_05_00431	5	5	5	5	4	5	5	4	5	4	5	5
dataset_05_00432	3	3	2	2	4	3	4	1	4	1	2	3
dataset_05_00433	2	4	4	2	2	5	5	5	3	4	4	3
dataset_05_00434	4	2	4	2	2	4	1	2	2	2	4	2
dataset_05_00435	5	5	5	5	5	5	4	4	2	1	3	1
dataset_05_00436	2	1	3	3	2	4	3	3	5	4	2	1
dataset_05_00437	2	2	2	1	1	5	4	4	4	1	1	1
dataset_05_00438	5	4	4	4	4	5	3	5	4	2	4	4
dataset_05_00439	4	5	4	4	4	4	5	5	5	4	5	5
dataset_05_00440	4	2	4	2	2	3	4	1	4	2	5	4
dataset_05_00441	4	2	4	2	3	4	4	4	4	3	2	2
dataset_05_00442	4	4	1	1	4	4	3	4	2	1	1	1
dataset_05_00443	4	1	2	5	3	5	4	1	4	3	3	4
dataset_05_00444	4	2	4	3	2	5	4	1	3	3	4	2
dataset_05_00445	5	4	4	4	4	5	4	4	4	3	4	2
dataset_05_00446	2	4	3	2	2	2	5	1	5	5	5	5
dataset_05_00447	5	5	5	2	5	5	4	5	5	2	5	2
dataset_05_00448	5	4	5	3	4	5	5	5	5	4	5	5
dataset_05_00449	3	3	3	2	4	5	4	4	5	2	4	4
dataset_05_00450	4	4	5	3	5	5	5	5	5	5	5	5
dataset_05_00451	4	1	1	1	1	4	3	2	4	4	1	2
dataset_05_00452	1	1	2	2	3	3	5	2	5	3	5	5
dataset_05_00453	3	2	5	3	2	4	2	4	4	2	2	2
dataset_05_00454	4	4	5	4	3	4	2	1	5	1	2	2
dataset_05_00455	4	3	2	2	2	1	2	5	3	2	4	4
dataset_05_00456	5	5	5	2	4	5	4	4	2	3	3	5
dataset_05_00457	4	1	3	2	3	4	5	4	4	1	1	2
dataset_05_00458	4	3	4	3	1	4	5	1	4	2	4	4
dataset_05_00459	3	4	4	1	2	2	4	4	5	5	4	3
dataset_05_00460	5	5	5	5	5	5	4	5	5	4	2	2
dataset_05_00461	4	4	4	3	4	5	4	3	5	4	1	2
dataset_05_00462	2	1	1	1	1	2	2	2	1	1	1	1
dataset_05_00463	5	3	5	2	2	5	5	1	4	4	2	2
dataset_05_00464	5	2	4	2	4	4	4	1	4	2	4	2
dataset_05_00465	5	5	5	5	5	5	5	2	5	2	5	4
dataset_05_00466	2	4	1	2	1	5	4	5	3	2	3	3
dataset_05_00467	4	2	4	3	2	5	2	2	4	1	4	1
dataset_05_00468	4	3	5	4	3	4	4	5	5	3	4	3
dataset_05_00469	3	4	4	2	2	5	4	4	2	2	1	2
dataset_05_00470	4	4	4	2	4	4	5	3	5	4	5	4
dataset_05_00471	4	4	2	3	4	4	4	2	5	3	4	3
dataset_05_00472	5	5	5	4	4	4	2	2	2	1	1	1
dataset_05_00473	3	2	4	2	2	4	4	5	5	3	3	2
dataset_05_00474	3	2	4	2	1	3	1	2	1	1	1	1
dataset_05_00475	5	4	5	3	2	2	3	2	3	1	4	1
dataset_05_00476	4	3	4	3	3	3	3	4	1	2	1	2
dataset_05_00477	4	4	2	2	4	5	5	1	5	4	4	4
dataset_05_00478	5	4	4	2	5	5	4	4	5	4	4	3
dataset_05_00479	4	4	3	3	3	4	4	5	4	4	3	4
dataset_05_00480	4	4	2	1	2	3	3	2	4	2	4	1
dataset_05_00481	4	3	4	2	4	5	2	4	4	4	2	2
dataset_05_00482	1	1	1	2	1	3	1	3	2	2	2	2
dataset_05_00483	3	2	4	2	2	5	4	4	4	4	4	3
dataset_05_00484	4	2	3	2	2	5	4	2	5	4	2	2
dataset_05_00485	2	2	3	3	4	4	5	4	5	2	2	1
dataset_05_00486	4	2	5	2	3	5	5	2	5	5	5	5
dataset_05_00487	3	3	5	4	3	3	3	2	2	1	1	1
dataset_05_00488	5	3	4	2	2	3	5	3	2	4	4	1
dataset_05_00489	5	5	5	4	5	4	4	5	5	2	1	4
dataset_05_00490	4	4	3	2	4	5	4	4	5	5	2	3
dataset_05_00491	4	5	5	4	5	5	5	3	4	5	5	2
dataset_05_00492	4	4	5	5	5	5	5	5	5	4	5	5
dataset_05_00493	5	5	4	5	5	5	3	2	4	2	3	4
dataset_05_00494	5	3	2	2	2	4	4	5	5	2	2	3
dataset_05_00495	4	3	2	2	2	2	4	4	4	3	4	2
dataset_05_00496	5	5	4	3	2	4	4	2	5	5	4	5
dataset_05_00497	5	5	5	2	5	5	4	2	4	5	4	5
dataset_05_00498	5	5	5	2	5	5	5	4	4	4	1	2
dataset_05_00499	4	1	4	2	2	4	2	3	2	2	2	2
dataset_05_00500	4	2	4	2	4	4	4	5	5	4	4	4
dataset_05_00501	5	5	5	5	5	5	4	3	4	5	5	4
dataset_05_00502	4	4	5	2	5	5	4	4	4	4	4	5
dataset_05_00503	4	5	3	2	2	4	2	2	4	4	2	2
dataset_05_00504	2	3	1	1	2	4	4	1	3	4	2	2
dataset_05_00505	2	1	1	3	2	2	4	2	2	1	2	3
dataset_05_00506	5	4	5	4	5	4	4	2	3	2	3	4
dataset_05_00507	5	4	2	2	4	5	2	5	4	2	2	3
dataset_05_00508	5	2	5	3	5	5	5	5	5	2	5	5
dataset_05_00509	4	4	3	4	4	4	4	2	5	2	1	2
dataset_05_00510	5	3	2	1	1	4	5	3	5	3	2	4
dataset_05_00511	2	3	1	1	1	2	2	3	4	1	1	1
dataset_05_00512	1	1	3	2	2	4	5	2	4	5	5	3
dataset_05_00513	5	4	4	4	4	4	5	2	5	5	4	3
dataset_05_00514	5	5	5	4	4	5	3	2	5	3	4	3
dataset_05_00515	5	5	5	5	5	5	4	5	4	2	5	4
dataset_05_00516	4	4	2	2	4	3	3	5	5	2	2	4
dataset_05_00517	5	4	2	4	4	4	4	4	5	3	2	5
dataset_05_00518	5	5	5	5	4	5	2	3	4	4	5	3
dataset_05_00519	2	1	2	2	3	4	1	4	2	2	3	2
dataset_05_00520	2	2	4	2	4	4	3	5	5	2	4	2
dataset_05_00521	5	4	2	4	4	4	4	4	5	4	5	4
dataset_05_00522	1	2	3	1	3	4	5	5	5	5	5	5
dataset_05_00523	1	1	1	2	1	2	4	2	3	1	2	2
dataset_05_00524	2	1	2	1	2	3	4	2	4	2	5	1
dataset_05_00525	1	2	3	2	2	3	4	2	4	2	4	1
dataset_05_00526	5	2	2	4	5	4	5	2	4	5	4	5
dataset_05_00527	3	1	2	1	2	3	4	5	5	2	2	3
dataset_05_00528	3	2	2	1	2	5	2	2	2	1	3	3
dataset_05_00529	4	4	4	2	2	4	4	4	5	4	4	5
dataset_05_00530	3	3	3	2	1	2	5	5	4	2	5	5
dataset_05_00531	4	1	3	2	4	3	4	5	4	2	5	2
dataset_05_00532	5	5	5	5	5	5	3	3	4	2	2	1
dataset_05_00533	4	4	5	1	4	4	2	4	4	2	3	2
dataset_05_00534	3	4	2	1	2	5	3	1	1	2	2	1
dataset_05_00535	5	4	2	2	2	5	3	2	1	3	1	2
dataset_05_00536	4	4	5	5	4	5	3	4	4	3	2	2
dataset_05_00537	1	1	2	1	1	2	4	3	4	1	2	2
dataset_05_00538	4	1	2	2	1	3	5	1	5	4	4	5
dataset_05_00539	1	2	4	2	4	4	5	5	5	5	2	4
dataset_05_00540	5	3	4	4	4	5	4	5	5	2	2	1
dataset_05_00541	5	2	2	3	2	4	5	5	5	5	3	5
dataset_05_00542	3	4	4	2	3	5	5	4	4	2	4	1
dataset_05_00543	5	3	4	4	4	4	5	4	4	5	3	4
dataset_05_00544	3	4	4	2	3	4	2	4	4	3	3	1
dataset_05_00545	4	2	3	2	3	5	5	5	5	4	5	5
dataset_05_00546	3	3	4	4	4	2	4	4	3	1	2	1
dataset_05_00547	5	4	2	2	5	4	3	2	3	3	2	2
dataset_05_00548	4	4	5	4	4	3	4	2	5	2	4	4
dataset_05_00549	5	5	4	3	5	5	4	5	4	2	2	4
dataset_05_00550	5	5	5	4	4	5	2	4	4	3	3	2
dataset_05_00551	4	2	3	2	3	4	2	2	4	2	1	4
dataset_05_00552	3	3	4	1	2	3	3	2	2	2	3	1
dataset_05_00553	3	2	3	4	1	5	4	4	4	3	2	2
dataset_05_00554	4	1	4	3	4	5	3	5	3	1	4	1
dataset_05_00555	5	2	5	4	4	5	3	4	4	2	2	2
dataset_05_00556	4	4	3	4	2	4	4	5	5	4	4	4
dataset_05_00557	5	3	5	3	3	4	4	1	5	1	1	2
dataset_05_00558	5	4	3	4	4	4	5	2	5	3	3	5
dataset_05_00559	5	5	5	4	4	5	4	3	4	2	4	3
dataset_05_00560	4	2	4	4	4	4	3	3	2	1	1	1
dataset_05_00561	3	1	1	2	2	4	5	4	4	4	5	5
dataset_05_00562	4	3	2	3	4	4	5	4	5	3	4	5
dataset_05_00563	1	1	1	3	3	3	4	5	4	1	1	1
dataset_05_00564	3	3	5	3	3	4	4	4	4	4	4	4
dataset_05_00565	5	4	5	2	2	4	4	3	4	4	1	2
dataset_05_00566	5	5	2	2	5	4	2	3	4	4	2	2
dataset_05_00567	4	4	5	3	2	5	3	2	3	2	2	1
dataset_05_00568	2	2	3	1	2	4	4	2	4	2	4	5
dataset_05_00569	2	1	1	3	3	3	3	5	4	3	1	1
dataset_05_00570	4	4	5	2	4	5	3	3	4	1	2	1
dataset_05_00571	2	1	2	5	2	4	4	5	5	4	4	3
dataset_05_00572	5	5	5	5	5	5	5	3	5	5	5	5
dataset_05_00573	4	3	2	1	2	4	2	2	4	4	2	2
dataset_05_00574	5	4	5	4	4	5	5	4	4	4	3	4
dataset_05_00575	4	3	3	3	2	4	4	3	4	2	4	2
dataset_05_00576	3	2	2	2	4	3	4	2	4	2	2	2
dataset_05_00577	5	3	5	4	3	5	1	2	2	1	1	1
dataset_05_00578	5	4	5	5	5	5	4	4	5	5	5	5
dataset_05_00579	5	5	5	3	5	5	4	2	4	4	3	1
dataset_05_00580	4	4	5	3	4	5	4	4	5	2	2	4
dataset_05_00581	4	2	4	5	3	3	4	4	3	2	2	2
dataset_05_00582	2	1	3	3	2	3	5	4	5	5	4	5
dataset_05_00583	4	3	4	4	2	4	5	3	4	4	5	5
dataset_05_00584	3	4	4	1	3	4	3	4	5	4	3	5
dataset_05_00585	2	1	4	1	3	2	2	5	2	2	1	1
dataset_05_00586	5	5	5	2	4	4	5	4	5	2	3	1
dataset_05_00587	4	2	3	3	5	5	2	4	4	2	2	1
dataset_05_00588	5	5	5	5	5	5	5	4	5	4	2	5
dataset_05_00589	2	4	4	2	4	3	3	4	2	3	2	2
dataset_05_00590	4	5	4	2	2	5	4	4	4	3	4	3
dataset_05_00591	3	2	4	2	2	4	5	2	4	2	2	4
dataset_05_00592	3	1	4	4	4	4	4	2	5	1	5	1
dataset_05_00593	3	2	5	4	3	4	4	1	4	2	2	1
dataset_05_00594	5	4	3	4	5	5	2	2	2	2	1	1
dataset_05_00595	5	5	5	5	5	5	4	5	5	5	5	5
dataset_05_00596	5	4	4	5	3	4	3	1	5	3	3	2
dataset_05_00597	5	5	4	4	5	5	5	4	3	4	3	2
dataset_05_00598	4	4	3	2	3	4	4	4	4	1	2	2
dataset_05_00599	5	2	3	2	5	5	4	2	3	2	3	1
dataset_05_00600	5	4	4	3	4	5	5	5	4	2	5	5
dataset_05_00601	5	5	2	5	4	5	5	5	5	3	4	4
dataset_05_00602	2	1	4	3	3	4	2	3	4	1	4	1
dataset_05_00603	5	2	4	2	3	4	4	5	5	2	4	3
dataset_05_00604	5	4	5	4	5	4	4	5	5	4	5	2
dataset_05_00605	2	1	2	1	1	3	3	4	3	2	2	1
dataset_05_00606	3	2	3	2	2	4	4	4	2	1	3	2
dataset_05_00607	4	4	5	4	4	4	4	2	4	4	5	4
dataset_05_00608	5	5	4	5	4	5	4	5	5	3	2	4
dataset_05_00609	1	2	4	1	2	2	4	2	4	4	2	2
dataset_05_00610	2	1	1	2	2	3	2	5	4	1	2	2
dataset_05_00611	2	1	2	3	2	4	3	3	3	3	3	1
dataset_05_00612	5	2	2	4	5	5	4	2	5	3	5	4
dataset_05_00613	5	2	4	4	4	5	4	4	4	4	4	5
dataset_05_00614	3	1	4	1	2	3	4	4	5	2	1	1
dataset_05_00615	4	4	2	2	2	3	4	1	3	1	2	2
dataset_05_00616	4	2	4	2	4	4	4	5	4	2	2	1
dataset_05_00617	2	3	3	3	3	4	1	2	2	4	2	1
dataset_05_00618	2	2	1	2	2	5	3	4	4	2	2	2
dataset_05_00619	4	2	3	3	5	4	5	2	5	5	2	1
dataset_05_00620	2	4	4	1	4	3	1	4	2	2	1	2
dataset_05_00621	5	3	5	4	5	5	3	4	5	4	5	5
dataset_05_00622	4	4	5	4	5	5	3	5	5	4	2	2
dataset_05_00623	4	1	2	3	4	3	4	5	4	2	2	3
dataset_05_00624	5	5	5	4	5	5	4	4	2	4	3	3
dataset_05_00625	5	4	5	3	3	5	4	3	3	2	4	2
dataset_05_00626	4	4	5	4	3	5	4	4	4	2	5	3
dataset_05_00627	4	4	3	2	3	4	1	2	4	1	4	2
dataset_05_00628	5	5	4	4	5	5	4	5	5	4	4	5
dataset_05_00629	5	3	4	2	4	2	3	3	4	1	1	1
dataset_05_00630	3	2	4	3	3	4	3	4	3	1	1	1
dataset_05_00631	5	5	2	4	5	5	1	5	4	1	2	2
dataset_05_00632	4	2	1	2	2	5	2	2	4	1	2	1
dataset_05_00633	4	2	5	4	3	5	4	3	4	2	2	1
dataset_05_00634	3	4	5	5	4	4	3	4	2	1	1	1
dataset_05_00635	5	5	5	3	5	5	4	4	4	2	2	2
dataset_05_00636	5	4	5	4	4	5	3	3	2	4	3	1
dataset_05_00637	2	1	2	2	1	1	4	2	3	2	2	1
dataset_05_00638	4	4	5	4	4	5	5	5	5	5	5	5
dataset_05_00639	4	5	4	3	4	4	4	2	4	1	1	2
dataset_05_00640	4	2	1	2	3	4	2	3	4	1	1	1
dataset_05_00641	4	3	3	2	4	4	4	2	3	2	4	2
dataset_05_00642	4	5	4	4	2	4	4	3	4	2	5	3
dataset_05_00643	2	3	4	3	5	5	4	2	4	2	4	3
dataset_05_00644	2	2	4	2	2	3	4	1	3	1	2	2
dataset_05_00645	5	2	5	5	4	3	4	3	5	3	5	2
dataset_05_00646	5	5	4	5	5	5	2	1	4	3	1	2
dataset_05_00647	4	2	3	2	4	4	3	3	4	3	1	4
dataset_05_00648	5	3	5	5	3	5	5	4	5	2	5	4
dataset_05_00649	4	3	5	2	4	4	2	4	3	2	2	1
dataset_05_00650	4	4	4	5	4	5	4	4	4	2	2	2
dataset_05_00651	4	3	4	2	2	4	2	4	4	2	1	2
dataset_05_00652	5	5	4	5	5	5	5	4	4	2	4	4
dataset_05_00653	4	4	4	2	3	4	5	4	4	4	3	2
dataset_05_00654	2	4	1	2	3	3	4	5	1	1	2	2
dataset_05_00655	4	4	4	3	2	3	5	4	2	3	4	4
dataset_05_00656	3	3	4	1	3	3	1	4	2	1	2	1
dataset_05_00657	3	3	4	3	2	3	1	2	3	1	1	1
dataset_05_00658	3	2	3	2	3	4	2	4	4	2	2	1
dataset_05_00659	5	2	4	2	3	4	4	3	4	2	5	2
dataset_05_00660	3	1	3	1	2	2	2	3	2	1	1	1
dataset_05_00661	4	2	4	4	4	5	4	4	3	1	1	1
dataset_05_00662	5	4	5	5	5	5	4	5	4	3	3	2
dataset_05_00663	4	4	4	4	1	5	2	4	1	1	1	1
dataset_05_00664	4	4	4	1	4	3	3	3	4	4	5	2
dataset_05_00665	4	1	3	3	2	4	4	4	4	2	5	2
dataset_05_00666	2	2	1	1	1	3	4	5	3	1	2	1
dataset_05_00667	4	4	4	4	5	5	5	5	4	4	4	5
dataset_05_00668	3	2	2	1	2	3	2	3	3	1	2	3
dataset_05_00669	4	2	2	4	3	4	2	2	2	2	2	3
dataset_05_00670	4	4	4	2	3	5	5	4	4	3	5	2
dataset_05_00671	4	2	3	3	4	5	3	5	5	2	4	4
dataset_05_00672	5	3	4	4	5	5	5	2	5	4	4	2
dataset_05_00673	4	1	4	2	4	5	5	5	4	3	5	2
dataset_05_00674	5	2	3	2	4	5	4	1	4	4	1	2
dataset_05_00675	4	4	2	1	2	2	3	1	3	2	1	1
dataset_05_00676	5	2	2	4	4	5	4	4	5	2	2	4
dataset_05_00677	4	5	5	2	5	5	5	3	5	5	5	5
dataset_05_00678	4	3	4	2	4	5	3	2	4	4	4	4
dataset_05_00679	5	4	2	3	4	5	3	3	5	2	4	3
dataset_05_00680	4	1	3	2	2	2	5	5	5	3	4	5
dataset_05_00681	2	2	1	1	1	4	3	4	1	1	1	1
dataset_05_00682	3	2	4	1	4	4	2	5	4	1	2	1
dataset_05_00683	5	4	4	4	5	5	2	1	4	1	2	2
dataset_05_00684	4	5	5	5	5	5	5	2	5	5	5	5
dataset_05_00685	5	4	5	2	4	4	5	4	4	5	5	4
dataset_05_00686	5	4	4	5	3	5	4	2	4	4	4	4
dataset_05_00687	2	3	1	2	1	4	3	4	4	2	2	1
dataset_05_00688	5	2	4	2	4	4	3	5	2	3	1	2
dataset_05_00689	3	1	4	2	1	4	5	4	5	4	5	4
dataset_05_00690	4	3	3	2	3	5	2	2	2	2	3	1
dataset_05_00691	3	2	2	1	1	4	2	5	5	4	5	4
dataset_05_00692	2	1	2	2	2	4	4	1	4	4	4	2
dataset_05_00693	5	4	5	5	4	5	2	4	3	1	2	1
dataset_05_00694	4	2	5	4	3	4	5	4	1	3	2	3
dataset_05_00695	4	2	4	5	3	4	3	4	2	2	1	2
dataset_05_00696	4	2	4	2	4	4	5	3	4	4	4	4
dataset_05_00697	1	4	1	2	3	5	4	3	4	1	1	2
dataset_05_00698	4	1	5	4	3	4	4	5	5	5	3	2
dataset_05_00699	2	1	2	2	3	4	4	1	4	2	3	2
dataset_05_00700	3	3	3	2	3	4	5	3	5	4	4	4
dataset_05_00701	4	2	1	1	1	4	1	1	1	1	1	1
dataset_05_00702	2	1	2	4	4	4	4	5	4	5	3	4
dataset_05_00703	5	4	3	4	2	5	5	3	5	5	5	2
dataset_05_00704	2	2	1	2	2	3	1	2	1	1	1	1
dataset_05_00705	5	2	4	2	4	5	5	5	5	5	5	4
dataset_05_00706	5	2	1	4	3	4	4	4	3	2	1	1
dataset_05_00707	4	1	5	5	4	4	4	3	5	3	5	3
dataset_05_00708	5	5	5	5	5	5	4	2	5	4	2	4
dataset_05_00709	4	2	5	1	1	4	2	4	4	3	5	4
dataset_05_00710	4	2	1	4	1	4	2	2	2	1	2	1
dataset_05_00711	5	5	5	3	4	5	5	4	5	4	3	5
dataset_05_00712	4	3	2	4	5	5	4	2	4	3	3	3
dataset_05_00713	4	1	1	1	1	3	2	5	3	2	1	2
dataset_05_00714	3	4	5	4	5	5	5	5	5	3	4	4
dataset_05_00715	2	1	3	2	2	4	4	2	2	4	3	1
dataset_05_00716	5	4	2	2	3	5	1	5	4	1	2	1
dataset_05_00717	2	1	1	1	1	3	4	1	4	1	2	1
dataset_05_00718	5	5	5	4	4	5	5	5	5	4	5	5
dataset_05_00719	5	2	4	3	3	5	4	5	4	3	1	3
dataset_05_00720	2	3	5	4	4	4	4	4	4	4	4	2
dataset_05_00721	2	4	4	2	2	5	3	4	4	3	2	4
dataset_05_00722	5	4	5	4	3	5	3	4	5	3	2	3
dataset_05_00723	4	2	4	1	3	4	5	4	4	1	1	1
dataset_05_00724	1	2	3	4	4	4	2	2	4	1	1	1
dataset_05_00725	4	3	2	4	3	4	4	2	4	2	5	5
dataset_05_00726	4	5	5	4	3	5	2	2	4	1	2	2
dataset_05_00727	4	4	3	3	3	5	4	2	4	1	3	2
dataset_05_00728	5	5	5	5	4	5	5	5	5	3	5	5
dataset_05_00729	1	2	2	1	2	4	4	3	4	5	5	2
dataset_05_00730	5	4	4	5	5	5	4	2	5	3	4	5
dataset_05_00731	4	2	4	4	4	4	4	4	5	4	2	3
dataset_05_00732	5	4	3	4	3	5	3	2	5	2	4	2
dataset_05_00733	3	3	2	1	2	2	2	2	3	2	2	1
dataset_05_00734	5	3	4	4	5	5	3	3	4	5	2	5
dataset_05_00735	2	1	1	1	1	2	2	5	2	2	4	1
dataset_05_00736	4	5	4	4	4	5	1	4	4	2	5	5
dataset_05_00737	2	2	2	3	3	4	5	5	5	3	3	3
dataset_05_00738	5	1	3	3	4	3	5	4	4	5	4	5
dataset_05_00739	4	1	2	2	2	3	5	1	4	4	5	5
dataset_05_00740	5	4	5	4	4	5	4	5	5	4	2	3
dataset_05_00741	4	2	4	2	2	4	4	5	5	2	4	2
dataset_05_00742	5	5	4	5	5	5	4	4	4	5	4	2
dataset_05_00743	4	2	2	3	4	5	4	5	4	4	5	2
dataset_05_00744	4	1	3	1	2	3	4	2	4	2	3	3
dataset_05_00745	4	2	4	2	3	5	4	5	4	1	3	1
dataset_05_00746	5	4	4	5	5	4	4	4	4	3	4	1
dataset_05_00747	3	2	2	2	2	1	4	3	5	3	4	5
dataset_05_00748	4	4	4	3	3	2	3	5	4	2	2	1
dataset_05_00749	5	3	2	4	3	5	4	3	2	2	3	1
dataset_05_00750	4	4	5	5	3	4	4	4	5	4	4	2
dataset_05_00751	4	4	3	3	2	4	1	5	1	1	2	1
dataset_05_00752	4	5	2	4	2	4	4	3	4	2	2	2
dataset_05_00753	4	5	4	5	3	5	3	2	5	5	3	5
dataset_05_00754	5	3	4	2	5	5	4	5	4	3	5	3
dataset_05_00755	3	1	2	2	1	3	4	2	3	1	2	4
dataset_05_00756	4	2	4	1	3	3	3	4	5	3	5	4
dataset_05_00757	4	5	4	4	4	4	4	5	5	4	5	5
dataset_05_00758	4	3	1	2	4	4	4	4	4	1	2	1
dataset_05_00759	2	1	3	1	4	4	4	4	3	2	1	1
dataset_05_00760	1	1	1	1	1	2	1	2	2	2	1	1
dataset_05_00761	4	1	2	4	3	4	2	3	2	1	1	1
dataset_05_00762	4	2	4	4	4	4	4	4	4	2	3	4
dataset_05_00763	3	4	5	2	3	2	2	4	2	1	1	3
dataset_05_00764	1	2	1	2	2	4	4	5	5	2	5	2
dataset_05_00765	3	1	1	2	4	1	2	4	2	1	2	3
dataset_05_00766	2	3	2	1	3	3	1	1	2	1	1	1
dataset_05_00767	2	1	4	2	2	5	5	2	4	5	4	2
dataset_05_00768	4	2	3	4	2	4	2	5	4	2	2	1
dataset_05_00769	4	5	5	3	5	5	5	5	5	1	4	4
dataset_05_00770	2	2	2	2	1	4	1	4	1	1	1	1
dataset_05_00771	2	1	3	2	2	3	4	4	2	2	2	4
dataset_05_00772	4	2	2	2	2	3	4	1	3	4	1	2
dataset_05_00773	5	4	4	4	5	5	4	2	5	3	4	2
dataset_05_00774	4	1	1	4	1	2	2	3	3	2	2	1
dataset_05_00775	5	5	5	3	5	5	4	2	5	1	2	2
dataset_05_00776	5	1	5	2	2	4	4	4	3	2	3	3
dataset_05_00777	4	2	3	1	3	3	4	3	4	4	4	2
dataset_05_00778	4	3	3	4	4	4	4	5	4	2	5	3
dataset_05_00779	5	4	4	3	3	4	4	5	5	2	4	5
dataset_05_00780	4	3	5	5	3	5	4	4	3	2	1	3
dataset_05_00781	2	2	2	3	2	5	1	3	1	1	1	1
dataset_05_00782	2	3	2	1	1	4	3	5	4	3	4	3
dataset_05_00783	4	1	3	1	4	2	2	4	2	1	1	1
dataset_05_00784	5	4	5	5	4	5	5	4	5	5	4	5
dataset_05_00785	3	2	3	2	3	3	2	4	4	1	2	1
dataset_05_00786	4	4	4	3	3	4	4	4	3	2	2	2
dataset_05_00787	3	2	2	1	2	4	4	2	1	2	2	1
dataset_05_00788	4	4	4	4	5	5	5	3	4	2	4	2
dataset_05_00789	2	2	3	2	2	5	2	4	3	2	1	1
dataset_05_00790	4	1	3	2	2	4	4	3	2	1	2	2
dataset_05_00791	2	1	2	1	2	4	3	3	4	3	4	5
dataset_05_00792	1	1	1	1	1	2	4	2	2	1	1	1
dataset_05_00793	4	3	4	4	2	5	4	3	4	4	4	3
dataset_05_00794	3	2	4	1	4	4	4	4	4	3	1	4
dataset_05_00795	3	4	2	3	1	5	3	2	4	1	1	2
dataset_05_00796	2	3	4	2	2	4	2	2	4	2	1	2
dataset_05_00797	4	5	5	4	3	5	4	4	4	2	2	4
dataset_05_00798	4	2	4	4	4	5	4	2	5	2	2	2
dataset_05_00799	4	3	4	5	5	5	4	3	5	4	3	5
dataset_05_00800	5	5	5	5	3	5	4	5	5	2	4	5
dataset_05_00801	4	4	3	4	3	4	1	2	1	1	1	1
dataset_05_00802	1	1	2	1	1	4	1	2	2	1	1	1
dataset_05_00803	5	4	4	4	3	4	4	2	5	4	4	4
dataset_05_00804	4	2	3	2	2	2	5	3	4	2	2	5
dataset_05_00805	3	3	1	2	3	4	2	5	4	3	4	5
dataset_05_00806	3	4	4	3	1	3	4	5	2	2	1	1
dataset_05_00807	4	4	5	2	3	5	1	3	5	1	1	1
dataset_05_00808	5	2	4	3	5	5	4	4	5	2	2	3
dataset_05_00809	4	3	3	3	4	4	4	3	2	1	3	2
dataset_05_00810	3	3	1	1	3	2	4	4	4	5	1	1
dataset_05_00811	5	2	4	3	4	2	3	2	4	2	1	3
dataset_05_00812	4	1	4	4	4	4	4	5	5	2	5	3
dataset_05_00813	5	3	4	5	5	5	4	3	4	1	4	2
dataset_05_00814	1	1	2	2	1	2	4	1	4	2	1	1
dataset_05_00815	3	3	4	3	4	5	3	2	3	1	2	1
dataset_05_00816	5	5	4	5	4	5	4	2	3	1	1	1
dataset_05_00817	5	5	5	5	5	5	4	4	2	1	5	2
dataset_05_00818	5	3	4	4	4	4	4	4	2	2	2	2
dataset_05_00819	4	1	2	2	2	2	3	4	4	1	2	1
dataset_05_00820	5	3	4	3	4	4	4	3	5	3	2	4
dataset_05_00821	2	2	4	3	2	4	1	4	5	4	2	3
dataset_05_00822	2	5	3	2	2	4	4	2	5	1	2	2
dataset_05_00823	5	3	5	4	4	5	4	3	3	3	4	2
dataset_05_00824	3	2	2	2	2	4	2	3	1	1	1	1
dataset_05_00825	2	2	2	1	2	5	5	4	4	2	4	2
dataset_05_00826	4	4	3	2	3	5	1	1	2	1	1	1
dataset_05_00827	4	2	2	3	4	3	2	2	4	1	3	4
dataset_05_00828	4	2	4	2	3	4	4	4	2	1	1	1
dataset_05_00829	4	2	2	3	3	5	2	4	4	2	2	2
dataset_05_00830	4	4	4	3	4	4	2	2	4	1	1	1
dataset_05_00831	2	1	1	2	2	1	4	5	4	2	2	2
dataset_05_00832	4	2	5	4	3	3	2	5	2	2	1	1
dataset_05_00833	4	1	4	2	4	5	2	2	1	2	1	1
dataset_05_00834	4	2	3	2	4	3	5	2	2	4	2	4
dataset_05_00835	4	5	5	4	4	2	2	4	1	2	1	2
dataset_05_00836	3	2	5	2	4	4	2	4	5	2	5	4
dataset_05_00837	4	2	4	2	2	4	2	5	2	1	1	1
dataset_05_00838	5	5	5	4	3	5	2	5	4	2	4	2
dataset_05_00839	4	5	4	2	3	4	4	2	5	5	4	4
dataset_05_00840	5	2	5	5	4	5	2	5	4	2	2	2
dataset_05_00841	4	2	3	2	5	3	5	4	5	4	5	4
