respondent_id	Q01	Q02	Q03	Q04	Q05	Q06	Q07	Q08	Q09	Q10	Q11	Q12
dataset_02_00420	5	2	4	4	5	4	5	2	4	2	4	3
dataset_02_00421	3	3	2	4	2	4	4	3	4	1	1	2
dataset_02_00422	4	2	1	1	4	2	2	1	1	1	2	1
dataset_02_00423	5	5	4	3	4	5	2	4	4	4	2	2
dataset_02_00424	3	2	2	3	3	5	5	4	5	5	4	4
dataset_02_00425	5	4	5	3	5	5	4	4	5	5	5	4
dataset_02_00426	3	4	5	5	5	5	5	3	2	2	2	1
dataset_02_00427	5	4	5	3	2	4	2	5	5	5	5	4
dataset_02_00428	2	4	3	2	3	2	4	3	3	2	2	1
dataset_02_00429	5	4	5	4	5	4	4	5	4	4	4	3
dataset_02_00430	4	2	4	4	5	5	5	4	4	2	1	2
dataset_02_00431	4	5	5	3	4	5	4	4	4	2	2	1
dataset_02_00432	4	5	5	4	4	4	3	1	4	2	2	5
dataset_02_00433	2	2	3	4	2	3	5	4	4	2	3	2
dataset_02_00434	5	4	4	2	3	2	3	5	5	5	2	4
dataset_02_00435	5	4	4	2	4	5	2	2	4	4	2	2
dataset_02_00436	4	5	4	4	4	5	4	5	4	2	4	2
dataset_02_00437	4	2	4	5	5	5	5	5	5	3	4	4
dataset_02_00438	5	5	5	1	1	2	2	1	1	1	2	1
dataset_02_00439	5	2	2	4	3	3	4	1	3	1	1	1
dataset_02_00440	5	2	4	2	5	2	4	2	2	2	1	1
dataset_02_00441	5	1	2	2	2	4	2	2	5	3	4	2
dataset_02_00442	4	3	4	5	4	5	4	2	4	2	2	3
dataset_02_00443	5	5	5	2	4	4	4	4	5	4	5	5
dataset_02_00444	4	2	4	2	4	4	4	1	2	1	1	1
dataset_02_00445	4	5	4	2	3	5	4	2	3	2	3	3
dataset_02_00446	5	5	5	4	4	5	5	4	4	4	2	1
dataset_02_00447	4	4	4	2	2	3	4	1	1	1	1	1
dataset_02_00448	4	2	2	2	3	4	3	5	5	5	5	3
dataset_02_00449	5	5	5	2	4	4	4	3	4	2	2	4
dataset_02_00450	3	2	4	5	5	5	4	4	4	3	4	1
dataset_02_00451	4	3	5	4	5	5	3	5	4	2	2	1
dataset_02_00452	1	2	2	2	5	4	4	2	3	2	3	2
dataset_02_00453	4	3	4	2	2	2	5	4	5	5	5	4
dataset_02_00454	5	3	4	1	2	2	1	4	4	1	1	1
dataset_02_00455	5	5	5	4	4	5	4	2	4	1	3	3
dataset_02_00456	2	1	5	2	5	4	3	4	5	2	2	1
dataset_02_00457	2	2	1	2	2	3	2	4	4	1	1	2
dataset_02_00458	4	2	5	4	4	4	4	3	5	2	4	1
dataset_02_00459	4	1	1	1	1	1	1	1	3	1	1	1
dataset_02_00460	5	5	4	2	5	5	4	2	4	1	1	1
dataset_02_00461	2	1	2	2	4	5	4	3	2	2	2	2
dataset_02_00462	2	2	3	5	5	5	5	4	5	5	4	4
dataset_02_00463	3	1	1	5	5	5	4	3	4	2	2	2
dataset_02_00464	4	2	4	4	2	3	2	2	3	4	2	2
dataset_02_00465	4	4	5	4	5	5	5	4	5	3	4	4
dataset_02_00466	5	4	5	1	2	5	5	3	5	2	1	1
dataset_02_00467	4	4	4	4	2	4	3	3	4	3	5	2
dataset_02_00468	5	4	5	4	4	4	4	5	5	4	1	3
dataset_02_00469	5	2	4	2	1	2	1	2	3	2	3	1
dataset_02_00470	4	1	2	3	4	4	3	2	4	2	4	3
dataset_02_00471	5	2	4	3	2	4	4	4	4	2	5	4
dataset_02_00472	3	2	4	3	4	5	2	4	5	4	3	4
dataset_02_00473	4	2	3	3	3	4	4	2	4	2	2	2
dataset_02_00474	2	2	2	1	2	1	1	1	3	1	1	1
dataset_02_00475	5	4	4	3	4	4	3	2	5	4	2	2
dataset_02_00476	3	3	3	1	1	4	1	5	5	1	4	2
dataset_02_00477	4	2	3	2	1	4	2	2	2	2	1	1
dataset_02_00478	5	5	5	2	1	4	4	3	4	1	2	1
dataset_02_00479	5	5	5	3	4	4	4	3	2	2	1	1
dataset_02_00480	2	4	2	1	3	4	1	3	2	2	1	2
dataset_02_00481	2	1	2	3	5	5	5	2	5	3	4	1
dataset_02_00482	2	1	1	1	1	3	2	2	1	1	1	1
dataset_02_00483	1	1	1	2	3	3	4	4	2	1	2	1
dataset_02_00484	1	3	3	1	1	4	2	4	4	2	4	4
dataset_02_00485	2	2	2	4	5	5	4	4	5	2	1	1
dataset_02_00486	3	5	5	2	1	5	3	1	3	1	3	1
dataset_02_00487	4	3	4	2	2	5	2	4	4	5	3	4
dataset_02_00488	1	1	1	4	4	4	4	2	4	2	3	1
dataset_02_00489	4	1	2	2	4	4	4	3	5	4	2	2
dataset_02_00490	5	5	5	4	4	5	4	2	4	2	2	1
dataset_02_00491	4	4	4	1	1	1	2	4	5	4	2	1
dataset_02_00492	3	1	1	3	4	4	4	4	5	4	5	4
dataset_02_00493	4	2	4	4	4	5	5	2	3	2	3	2
dataset_02_00494	4	1	1	2	1	4	3	2	4	2	4	2
dataset_02_00495	4	5	5	3	3	5	1	5	4	4	2	5
dataset_02_00496	3	3	3	4	5	5	4	5	5	3	5	3
dataset_02_00497	3	1	2	2	3	4	2	5	5	5	5	1
dataset_02_00498	5	5	4	2	4	5	1	5	5	4	5	5
dataset_02_00499	5	4	2	4	4	4	4	5	5	5	5	3
dataset_02_00500	2	1	2	1	2	1	3	1	3	1	3	1
dataset_02_00501	5	5	5	4	5	5	4	2	4	1	1	1
dataset_02_00502	5	4	5	3	3	5	3	2	3	3	4	1
dataset_02_00503	5	2	5	2	4	4	4	4	5	2	5	5
dataset_02_00504	4	4	5	3	4	3	2	4	5	2	2	4
dataset_02_00505	5	5	5	1	1	4	4	2	4	2	3	1
dataset_02_00506	4	1	1	2	2	3	2	2	2	1	1	1
dataset_02_00507	4	5	4	2	5	4	4	4	5	2	4	5
dataset_02_00508	5	1	2	2	4	5	2	4	4	1	4	2
dataset_02_00509	4	1	2	5	5	5	5	3	3	2	5	4
dataset_02_00510	5	4	4	5	4	5	4	3	2	5	4	4
dataset_02_00511	4	4	4	4	4	4	4	2	5	2	2	1
dataset_02_00512	5	4	3	4	4	5	4	2	4	2	3	3
dataset_02_00513	5	2	4	1	1	3	2	2	2	2	1	1
dataset_02_00514	4	1	3	3	4	5	5	1	2	2	2	2
dataset_02_00515	4	5	5	4	2	5	2	2	3	2	2	1
dataset_02_00516	2	2	2	5	5	5	4	4	4	1	1	2
dataset_02_00517	4	4	4	2	5	5	4	3	4	2	2	1
dataset_02_00518	5	5	4	2	2	4	3	3	1	1	3	1
dataset_02_00519	2	2	2	5	5	5	5	4	5	3	5	3
dataset_02_00520	4	4	5	3	4	4	4	3	2	1	1	2
dataset_02_00521	4	4	2	2	2	4	4	4	4	2	1	4
dataset_02_00522	4	5	5	4	2	4	3	3	4	3	2	2
dataset_02_00523	4	2	2	3	2	5	4	1	4	1	1	2
dataset_02_00524	2	1	1	3	2	4	1	2	1	2	1	1
dataset_02_00525	4	4	4	2	4	4	2	2	5	4	4	1
dataset_02_00526	4	5	5	2	1	4	4	4	4	3	4	3
dataset_02_00527	4	4	4	2	2	3	1	5	4	4	4	4
dataset_02_00528	4	4	4	5	5	5	4	5	5	4	4	3
dataset_02_00529	4	5	5	1	1	4	1	2	1	1	2	2
dataset_02_00530	5	4	4	4	5	5	4	5	5	3	3	5
dataset_02_00531	2	1	3	2	2	3	2	2	1	1	2	1
dataset_02_00532	3	1	3	1	4	4	2	3	4	2	2	2
dataset_02_00533	5	5	5	3	3	3	4	2	4	1	3	1
dataset_02_00534	4	3	3	3	2	4	1	4	3	2	1	1
dataset_02_00535	4	3	4	5	4	5	4	2	4	1	1	2
dataset_02_00536	5	5	5	2	4	4	5	2	4	1	4	2
dataset_02_00537	4	3	3	4	5	5	5	4	4	3	1	4
dataset_02_00538	1	1	2	2	4	3	4	3	4	2	2	2
dataset_02_00539	4	3	5	4	4	5	4	4	4	5	4	3
dataset_02_00540	5	4	4	5	5	5	5	5	5	2	4	4
dataset_02_00541	2	2	5	3	2	4	3	3	4	4	4	4
dataset_02_00542	5	4	2	2	2	2	2	4	4	3	5	2
dataset_02_00543	4	2	2	3	3	4	3	2	1	2	1	3
dataset_02_00544	4	4	5	4	5	5	4	4	3	4	2	2
dataset_02_00545	3	1	2	3	4	2	3	4	3	2	1	2
dataset_02_00546	2	2	2	1	2	4	3	2	3	2	1	2
dataset_02_00547	5	4	4	3	4	4	5	4	4	4	2	4
dataset_02_00548	4	4	4	3	2	2	2	4	4	3	2	1
dataset_02_00549	5	4	4	3	3	4	4	4	5	2	3	2
dataset_02_00550	3	3	2	2	4	4	2	5	5	2	3	2
dataset_02_00551	4	3	3	4	4	5	5	2	4	1	1	2
dataset_02_00552	4	1	1	2	3	4	4	4	4	4	2	2
dataset_02_00553	4	2	2	1	2	2	1	3	4	4	2	2
dataset_02_00554	4	1	3	2	2	3	3	2	4	4	2	2
dataset_02_00555	3	1	1	4	4	5	4	5	4	3	5	2
dataset_02_00556	5	3	5	2	4	4	4	2	3	1	2	2
dataset_02_00557	3	1	1	3	4	5	5	2	4	3	5	3
dataset_02_00558	4	3	5	3	2	2	4	3	5	4	2	5
dataset_02_00559	1	2	2	1	4	3	4	5	5	5	4	2
dataset_02_00560	4	4	3	3	4	5	4	3	4	4	4	5
dataset_02_00561	5	4	5	4	4	5	4	4	4	2	4	2
dataset_02_00562	4	4	4	2	5	4	5	2	2	1	1	2
dataset_02_00563	2	4	4	3	2	5	2	3	4	2	1	4
dataset_02_00564	2	2	1	2	2	3	2	3	3	1	3	4
dataset_02_00565	3	3	3	5	5	5	5	5	5	2	4	4
dataset_02_00566	5	4	5	2	2	2	1	4	4	2	3	1
dataset_02_00567	5	4	4	4	1	4	4	5	5	2	4	3
dataset_02_00568	4	5	5	4	5	4	4	5	4	4	4	1
dataset_02_00569	5	4	4	1	1	3	2	2	3	2	5	2
dataset_02_00570	5	4	5	4	5	4	4	4	4	4	2	1
dataset_02_00571	3	5	5	1	2	2	2	3	2	1	1	2
dataset_02_00572	5	4	5	2	2	4	2	5	5	4	4	5
dataset_02_00573	4	5	4	2	4	4	3	2	5	1	2	2
dataset_02_00574	4	4	4	3	5	4	5	5	4	5	5	5
dataset_02_00575	4	4	4	2	4	5	4	3	2	3	2	1
dataset_02_00576	3	2	1	1	2	3	4	2	4	2	5	2
dataset_02_00577	5	3	2	2	2	4	2	1	2	1	1	1
dataset_02_00578	4	4	4	2	4	4	4	2	3	2	2	4
dataset_02_00579	1	1	2	3	2	4	3	4	5	4	4	4
dataset_02_00580	3	3	4	2	4	4	3	2	4	1	3	2
dataset_02_00581	2	4	4	2	4	4	3	2	2	4	1	2
dataset_02_00582	5	5	4	4	4	5	2	3	5	4	3	2
dataset_02_00583	1	2	1	2	4	5	4	4	5	2	4	4
dataset_02_00584	4	4	3	2	5	4	4	2	3	1	4	4
dataset_02_00585	4	4	4	2	4	5	4	2	4	3	2	1
dataset_02_00586	4	5	5	4	4	5	4	5	5	1	2	3
dataset_02_00587	3	2	2	5	4	5	5	5	5	5	5	5
dataset_02_00588	5	1	2	3	4	4	4	5	5	5	4	3
dataset_02_00589	4	4	3	1	1	4	1	1	3	1	1	1
dataset_02_00590	4	4	5	3	3	4	4	1	4	3	4	4
dataset_02_00591	4	4	4	3	3	5	2	3	5	2	5	5
dataset_02_00592	5	4	4	2	3	4	4	2	4	2	2	2
dataset_02_00593	4	5	4	1	1	3	4	3	4	3	2	2
dataset_02_00594	4	4	4	3	4	5	2	4	2	2	2	1
dataset_02_00595	5	2	3	1	4	4	2	2	4	3	1	1
dataset_02_00596	4	3	3	4	4	4	4	5	5	4	5	2
dataset_02_00597	4	4	4	3	4	5	5	2	4	3	2	3
dataset_02_00598	5	3	5	4	3	4	4	2	3	1	1	2
dataset_02_00599	5	4	5	3	5	4	5	5	5	5	5	5
dataset_02_00600	3	3	5	4	5	5	5	2	2	2	1	2
dataset_02_00601	2	1	1	2	3	1	4	3	4	3	4	2
dataset_02_00602	3	2	2	4	4	5	4	2	2	1	1	2
dataset_02_00603	3	2	4	2	4	5	2	4	4	4	2	1
dataset_02_00604	5	2	4	3	2	3	5	1	4	3	4	1
dataset_02_00605	4	2	4	2	3	5	4	4	4	2	4	3
dataset_02_00606	4	4	4	4	3	5	4	5	4	5	1	2
dataset_02_00607	4	1	2	1	1	3	2	1	2	1	1	1
dataset_02_00608	5	5	5	4	5	4	4	4	4	4	1	2
dataset_02_00609	2	1	3	1	2	4	3	3	4	3	5	2
dataset_02_00610	5	2	3	3	4	5	4	4	5	3	4	4
dataset_02_00611	3	4	4	3	4	5	4	5	5	3	4	5
dataset_02_00612	4	2	2	1	1	4	1	1	2	1	1	3
dataset_02_00613	2	2	1	2	2	4	1	2	4	4	3	4
dataset_02_00614	2	1	2	2	4	5	3	2	2	1	1	1
dataset_02_00615	3	4	4	4	4	4	4	4	5	3	2	2
dataset_02_00616	5	4	3	2	4	3	4	3	3	3	5	5
dataset_02_00617	5	5	5	4	3	4	4	5	5	4	5	5
dataset_02_00618	2	2	3	2	4	3	2	2	4	2	2	3
dataset_02_00619	4	2	4	2	2	3	2	4	5	2	5	4
dataset_02_00620	5	5	4	3	1	4	4	4	5	5	5	5
dataset_02_00621	4	4	5	5	5	5	4	3	4	1	4	4
dataset_02_00622	4	2	2	3	4	4	4	3	2	1	1	2
dataset_02_00623	3	1	1	4	3	4	5	4	4	4	2	3
dataset_02_00624	5	4	4	3	5	4	4	4	4	1	5	1
dataset_02_00625	5	5	5	3	1	4	4	3	5	3	4	2
dataset_02_00626	5	3	4	2	3	4	3	2	1	1	1	1
dataset_02_00627	5	4	5	3	5	5	5	5	4	1	2	2
dataset_02_00628	4	5	5	1	3	3	3	4	4	4	3	2
dataset_02_00629	3	1	1	5	4	4	5	4	4	4	1	2
dataset_02_00630	5	2	3	2	4	4	3	5	1	2	2	1
dataset_02_00631	3	1	1	3	2	2	3	4	3	4	5	1
dataset_02_00632	4	2	4	4	3	5	4	4	3	2	5	5
dataset_02_00633	4	4	5	2	4	4	1	4	4	4	4	2
dataset_02_00634	4	3	3	2	3	5	4	3	4	2	2	4
dataset_02_00635	4	4	4	1	1	4	2	5	4	2	4	1
dataset_02_00636	3	4	4	2	2	3	2	3	4	1	2	4
dataset_02_00637	3	2	4	1	1	2	4	2	2	4	1	1
dataset_02_00638	5	5	5	1	2	4	4	2	4	2	4	2
dataset_02_00639	4	2	4	1	1	4	2	2	2	1	1	1
dataset_02_00640	5	2	1	2	1	3	3	1	4	1	1	1
dataset_02_00641	3	2	4	5	4	5	5	4	5	4	3	3
dataset_02_00642	4	2	4	3	2	5	3	4	5	2	2	2
dataset_02_00643	2	2	4	3	2	4	3	2	2	2	3	2
dataset_02_00644	3	2	2	5	5	5	5	1	4	4	3	2
dataset_02_00645	3	1	3	2	2	3	1	5	5	5	4	5
dataset_02_00646	4	4	4	1	3	3	2	4	2	1	1	1
dataset_02_00647	5	4	4	5	5	5	5	4	3	4	2	4
dataset_02_00648	4	2	3	2	4	4	4	4	5	2	4	4
dataset_02_00649	5	5	5	3	4	3	3	4	5	1	4	5
dataset_02_00650	4	1	2	2	1	3	1	1	3	1	1	1
dataset_02_00651	2	4	2	2	2	5	2	2	2	4	2	2
dataset_02_00652	4	4	5	2	2	5	3	5	5	3	4	4
dataset_02_00653	4	2	4	2	4	5	4	4	3	1	2	1
dataset_02_00654	4	2	3	3	2	4	4	5	4	4	2	1
dataset_02_00655	4	2	3	1	1	2	2	5	4	5	4	5
dataset_02_00656	5	2	4	2	2	3	2	1	4	3	1	4
dataset_02_00657	4	1	4	3	3	5	5	5	3	1	2	1
dataset_02_00658	5	4	4	1	2	4	3	1	4	1	1	1
dataset_02_00659	2	1	3	2	5	5	2	5	5	5	5	5
dataset_02_00660	4	2	2	3	2	4	4	4	3	3	2	3
dataset_02_00661	1	2	2	4	4	4	4	5	5	4	4	2
dataset_02_00662	5	4	2	3	2	4	4	5	4	2	2	4
dataset_02_00663	2	2	3	1	1	3	2	4	4	1	2	2
dataset_02_00664	3	2	2	2	2	3	3	1	1	1	1	1
dataset_02_00665	5	5	5	4	4	5	4	2	3	4	3	4
dataset_02_00666	4	4	4	2	2	3	3	3	5	3	2	4
dataset_02_00667	5	4	5	3	5	4	4	5	5	4	4	5
dataset_02_00668	3	4	4	3	1	4	4	1	4	2	3	2
dataset_02_00669	2	4	4	2	2	5	5	2	4	3	1	2
dataset_02_00670	3	4	2	5	5	5	5	4	5	2	5	3
dataset_02_00671	3	1	1	2	3	4	4	4	4	3	3	3
dataset_02_00672	5	4	5	4	5	5	4	1	2	1	2	1
dataset_02_00673	1	1	2	5	5	4	5	4	5	1	3	1
dataset_02_00674	5	5	5	1	1	3	2	2	3	3	2	1
dataset_02_00675	5	4	4	3	4	5	5	3	4	4	1	3
dataset_02_00676	5	2	4	4	4	4	5	4	4	3	2	4
dataset_02_00677	2	5	4	4	4	5	3	5	5	2	2	4
dataset_02_00678	4	4	4	4	5	5	5	4	5	4	4	3
dataset_02_00679	4	2	2	1	3	2	4	3	5	4	2	2
dataset_02_00680	5	4	4	4	4	4	4	4	2	4	2	4
dataset_02_00681	4	4	4	2	3	5	5	5	5	5	4	5
dataset_02_00682	4	3	4	3	2	4	2	3	4	2	5	4
dataset_02_00683	4	2	4	3	5	5	3	4	4	4	3	4
dataset_02_00684	4	1	1	2	2	2	4	1	4	2	1	3
dataset_02_00685	4	5	5	2	2	4	4	3	4	4	5	4
dataset_02_00686	3	1	2	4	4	5	4	2	2	1	1	2
dataset_02_00687	4	5	5	4	3	4	3	4	4	2	1	4
dataset_02_00688	1	3	3	2	4	4	2	2	2	1	1	1
dataset_02_00689	4	2	2	3	2	4	4	5	4	3	2	4
dataset_02_00690	4	4	5	3	3	4	3	5	5	4	5	3
dataset_02_00691	4	2	4	4	4	4	4	4	3	2	2	2
dataset_02_00692	4	1	1	3	3	4	2	5	4	4	5	4
dataset_02_00693	4	4	4	2	1	4	3	2	4	1	3	1
dataset_02_00694	4	4	4	2	5	4	4	1	4	2	1	1
dataset_02_00695	2	5	5	3	5	4	5	5	4	5	4	4
dataset_02_00696	4	4	5	4	5	5	5	4	4	1	4	4
dataset_02_00697	4	3	4	2	1	3	4	4	3	2	2	3
dataset_02_00698	3	4	4	4	4	4	5	3	2	1	2	2
dataset_02_00699	4	4	5	1	3	1	2	3	2	2	3	1
dataset_02_00700	5	4	5	5	4	5	4	4	2	2	4	1
dataset_02_00701	5	2	4	4	4	4	4	2	5	2	4	4
dataset_02_00702	4	1	2	3	4	5	4	4	5	3	4	4
dataset_02_00703	4	4	5	2	1	4	3	1	1	2	1	1
dataset_02_00704	4	1	1	5	4	4	4	1	4	1	4	1
dataset_02_00705	5	5	4	5	4	5	5	4	4	5	4	2
dataset_02_00706	4	2	4	2	2	4	4	4	5	5	4	2
dataset_02_00707	3	1	2	2	4	5	4	2	4	1	1	1
dataset_02_00708	2	1	1	3	4	4	1	4	5	3	2	3
dataset_02_00709	5	4	5	3	5	5	5	4	5	4	5	3
dataset_02_00710	2	2	4	2	1	2	3	4	4	2	2	2
dataset_02_00711	4	4	3	2	2	3	2	2	4	2	5	2
dataset_02_00712	4	1	4	3	5	5	5	2	4	2	2	1
dataset_02_00713	2	1	2	2	3	3	2	4	4	2	2	1
dataset_02_00714	4	4	5	3	5	5	5	4	4	2	4	2
dataset_02_00715	4	2	3	4	5	5	4	2	4	5	5	3
dataset_02_00716	4	3	4	2	4	4	3	3	3	2	2	2
dataset_02_00717	4	3	4	2	4	4	4	4	1	4	3	1
dataset_02_00718	4	4	3	5	4	5	5	2	3	2	2	4
dataset_02_00719	3	3	2	1	2	5	3	3	5	1	1	3
dataset_02_00720	4	4	3	2	1	1	3	2	3	2	2	2
dataset_02_00721	3	1	3	4	4	5	3	2	5	1	5	4
dataset_02_00722	4	4	5	2	2	4	1	4	3	2	2	1
dataset_02_00723	5	3	5	4	5	5	5	4	5	1	4	1
dataset_02_00724	5	5	4	4	5	4	4	2	2	3	2	4
dataset_02_00725	3	2	4	3	3	4	4	3	2	1	1	1
dataset_02_00726	3	4	4	1	2	1	2	1	1	1	1	1
dataset_02_00727	5	4	5	1	1	2	2	3	5	4	1	2
dataset_02_00728	5	4	4	2	1	4	4	3	2	2	1	2
dataset_02_00729	4	2	2	1	2	4	2	1	5	2	2	2
dataset_02_00730	5	5	4	3	4	4	4	4	3	1	1	3
dataset_02_00731	5	5	5	2	4	3	4	2	4	2	2	1
dataset_02_00732	5	4	4	4	4	5	5	2	2	2	2	2
dataset_02_00733	5	4	5	3	5	5	3	4	2	3	2	2
dataset_02_00734	4	1	1	2	2	5	5	2	4	2	5	2
dataset_02_00735	4	1	1	2	3	4	3	2	4	1	4	4
dataset_02_00736	1	5	5	2	3	4	2	1	2	1	1	2
dataset_02_00737	4	4	4	2	4	5	5	4	3	1	1	1
dataset_02_00738	4	5	5	2	3	5	5	5	4	2	4	2
dataset_02_00739	1	1	1	1	1	2	2	3	4	2	2	2
dataset_02_00740	5	4	5	2	4	4	3	5	5	4	4	4
dataset_02_00741	4	1	1	2	4	5	4	5	4	1	2	3
dataset_02_00742	5	5	4	2	4	4	4	2	4	1	2	1
dataset_02_00743	5	4	5	3	3	4	3	2	5	1	4	4
dataset_02_00744	5	4	4	3	2	5	3	5	5	5	5	5
dataset_02_00745	4	4	4	3	4	5	5	2	1	1	1	1
dataset_02_00746	4	5	4	2	2	4	2	4	2	1	1	4
dataset_02_00747	3	2	2	2	1	4	2	3	4	2	2	3
dataset_02_00748	4	2	3	1	1	2	2	4	4	3	4	4
dataset_02_00749	4	3	1	4	2	4	1	4	5	2	3	3
dataset_02_00750	1	1	1	1	1	3	2	5	5	2	4	2
dataset_02_00751	4	3	2	3	2	5	3	5	4	5	4	3
dataset_02_00752	2	4	4	3	1	4	5	1	4	1	1	1
dataset_02_00753	4	2	2	5	5	5	5	3	3	2	2	3
dataset_02_00754	3	1	1	2	4	4	4	4	5	5	5	5
dataset_02_00755	4	4	4	4	4	5	5	4	2	2	1	4
dataset_02_00756	5	5	5	5	4	5	2	3	2	4	3	3
dataset_02_00757	3	2	4	2	2	2	2	3	2	1	1	2
dataset_02_00758	5	5	5	3	5	5	4	4	4	5	4	5
dataset_02_00759	1	1	1	1	3	1	1	4	4	2	3	2
dataset_02_00760	4	1	2	5	5	4	4	5	4	5	5	4
dataset_02_00761	4	4	5	3	4	5	5	2	4	1	1	1
dataset_02_00762	4	4	4	3	5	5	4	2	4	3	1	3
dataset_02_00763	5	4	5	2	1	3	2	5	5	3	2	5
dataset_02_00764	4	2	4	3	5	5	5	5	5	3	5	4
dataset_02_00765	5	5	5	3	4	5	4	3	4	2	2	2
dataset_02_00766	4	4	4	5	4	5	5	3	4	1	1	1
dataset_02_00767	5	5	5	2	5	5	4	4	5	1	2	1
dataset_02_00768	4	5	5	3	4	4	4	3	1	1	1	1
dataset_02_00769	4	2	3	5	5	5	4	4	3	2	5	1
dataset_02_00770	4	1	1	2	2	4	4	2	2	4	2	2
dataset_02_00771	4	5	5	4	4	5	5	5	2	4	2	4
dataset_02_00772	2	2	1	5	3	5	5	3	4	3	1	2
dataset_02_00773	5	1	2	3	2	1	4	2	3	1	1	2
dataset_02_00774	5	1	2	4	5	4	4	4	4	2	4	3
dataset_02_00775	5	4	5	2	1	2	3	2	4	2	5	3
dataset_02_00776	5	4	5	3	3	4	4	2	5	3	1	2
dataset_02_00777	4	1	3	5	5	5	5	3	4	3	2	2
dataset_02_00778	4	3	2	5	4	4	5	5	5	5	5	5
dataset_02_00779	2	2	1	2	2	2	2	1	2	2	2	1
dataset_02_00780	2	1	2	2	2	4	4	2	4	2	2	1
dataset_02_00781	2	4	4	3	4	4	4	5	5	5	3	2
dataset_02_00782	4	2	3	4	4	5	4	4	4	5	4	2
dataset_02_00783	3	2	3	1	1	2	2	3	3	2	2	3
dataset_02_00784	5	2	2	5	4	5	5	3	2	2	2	2
dataset_02_00785	5	5	5	5	5	5	5	3	4	3	4	2
dataset_02_00786	2	2	2	1	2	4	4	4	5	3	5	2
dataset_02_00787	5	4	5	2	2	5	4	2	2	2	4	2
dataset_02_00788	2	4	4	2	3	4	4	2	2	3	1	2
dataset_02_00789	4	4	4	2	2	2	4	4	3	3	3	2
dataset_02_00790	2	1	1	1	1	3	1	3	5	4	2	2
dataset_02_00791	5	4	4	4	3	5	5	4	4	2	3	1
dataset_02_00792	4	5	3	2	5	5	4	2	3	4	2	2
dataset_02_00793	4	1	2	3	2	2	3	2	2	1	1	1
dataset_02_00794	3	2	2	2	2	4	4	5	5	4	3	2
dataset_02_00795	3	2	1	1	1	4	2	2	4	3	4	5
dataset_02_00796	4	3	2	2	3	4	2	4	5	3	5	3
dataset_02_00797	4	3	4	4	3	4	3	4	4	2	4	5
dataset_02_00798	3	2	3	2	2	3	2	1	1	2	1	1
dataset_02_00799	2	2	4	2	3	3	2	4	4	2	2	2
dataset_02_00800	1	1	1	3	5	4	5	5	5	2	2	2
dataset_02_00801	5	3	4	2	3	3	4	3	3	2	3	1
dataset_02_00802	2	1	2	4	5	5	4	4	4	4	2	2
dataset_02_00803	4	2	3	4	4	4	4	5	5	2	5	2
dataset_02_00804	3	2	2	1	1	4	2	1	3	1	1	1
dataset_02_00805	4	2	2	2	3	4	4	5	4	3	3	3
dataset_02_00806	4	1	2	2	4	4	5	4	2	2	1	5
dataset_02_00807	2	2	2	5	5	5	5	2	4	4	1	1
dataset_02_00808	4	1	2	4	3	5	5	3	4	2	2	5
dataset_02_00809	5	4	4	5	2	4	4	3	3	3	1	2
dataset_02_00810	5	4	4	2	3	5	5	3	5	4	2	3
dataset_02_00811	3	4	2	4	3	4	4	4	5	5	2	3
dataset_02_00812	2	1	1	2	4	5	4	5	5	5	2	4
dataset_02_00813	4	1	1	1	5	4	3	3	4	2	2	4
dataset_02_00814	3	4	4	5	4	5	5	4	3	3	5	4
dataset_02_00815	1	1	1	2	5	5	4	4	5	5	2	2
dataset_02_00816	5	5	4	5	1	5	4	4	5	4	5	5
dataset_02_00817	2	2	3	4	2	4	4	3	2	1	1	2
dataset_02_00818	4	2	2	2	2	4	3	1	4	2	2	1
dataset_02_00819	4	4	3	2	3	5	4	4	5	2	4	4
dataset_02_00820	2	1	2	2	4	5	2	2	3	2	1	1
dataset_02_00821	4	4	4	4	2	4	5	5	5	4	5	5
dataset_02_00822	4	4	5	4	5	5	4	3	4	1	2	2
dataset_02_00823	5	2	5	3	4	5	4	3	4	1	1	2
dataset_02_00824	5	2	1	3	4	5	5	2	5	4	2	1
dataset_02_00825	1	2	2	1	1	1	1	1	1	1	1	1
dataset_02_00826	2	4	4	4	5	5	5	4	4	3	5	4
dataset_02_00827	4	4	4	3	1	3	4	3	2	1	2	3
dataset_02_00828	3	1	1	3	4	5	3	4	5	4	4	4
dataset_02_00829	5	3	3	2	1	4	2	2	4	2	4	1
dataset_02_00830	4	4	4	3	4	4	3	1	4	1	4	2
dataset_02_00831	3	1	3	1	2	3	4	4	2	1	1	2
dataset_02_00832	2	1	1	3	4	4	4	2	4	2	2	2
dataset_02_00833	4	2	3	4	5	4	4	2	4	2	3	1
dataset_02_00834	5	1	2	3	4	3	4	3	5	2	2	4
dataset_02_00835	5	4	4	3	5	4	4	5	4	4	4	3
dataset_02_00836	4	2	4	3	4	5	4	4	5	5	5	3
dataset_02_00837	4	2	3	1	1	1	2	4	4	2	2	4
dataset_02_00838	5	5	5	5	4	5	5	1	4	2	1	1
dataset_02_00839	1	2	2	4	3	5	4	5	5	4	3	4
dataset_02_00840	3	1	1	3	4	4	4	3	1	1	2	2
dataset_02_00841	2	4	5	2	3	4	1	5	5	4	5	4
