respondent_id	Q01	Q02	Q03	Q04	Q05	Q06	Q07	Q08	Q09	Q10	Q11	Q12
dataset_03_00420	5	5	3	2	4	4	4	5	5	4	5	1
dataset_03_00421	4	1	2	3	4	4	2	2	4	4	2	2
dataset_03_00422	5	3	2	2	5	4	3	1	5	4	3	3
dataset_03_00423	2	3	5	3	4	5	5	2	3	2	3	2
dataset_03_00424	3	4	4	3	3	5	3	4	4	1	3	1
dataset_03_00425	5	5	5	4	5	5	5	5	5	4	4	2
dataset_03_00426	4	3	5	2	4	5	4	5	2	5	2	3
dataset_03_00427	2	2	2	2	2	4	2	1	4	2	5	2
dataset_03_00428	5	2	3	1	2	3	4	2	5	2	3	3
dataset_03_00429	4	4	4	2	4	4	4	4	3	2	1	1
dataset_03_00430	4	4	5	2	4	5	3	4	4	2	4	5
dataset_03_00431	1	1	2	4	4	4	4	2	4	1	2	1
dataset_03_00432	3	1	4	2	2	4	3	2	2	2	4	2
dataset_03_00433	4	4	4	2	4	5	4	4	4	3	4	2
dataset_03_00434	4	4	2	1	3	4	3	2	2	1	2	1
dataset_03_00435	5	5	5	5	5	5	5	5	4	4	5	5
dataset_03_00436	4	5	5	4	5	4	2	5	3	2	3	2
dataset_03_00437	3	4	4	3	4	4	4	4	5	3	4	4
dataset_03_00438	2	1	1	1	3	4	2	2	2	2	4	1
dataset_03_00439	3	2	2	2	5	5	4	4	4	3	4	4
dataset_03_00440	5	5	4	5	5	5	5	5	5	5	5	5
dataset_03_00441	3	2	4	3	5	5	5	3	5	5	4	3
dataset_03_00442	3	4	3	4	4	4	4	2	4	4	3	3
dataset_03_00443	4	2	4	4	4	4	4	5	4	1	1	1
dataset_03_00444	2	3	2	2	3	4	4	4	4	3	3	2
dataset_03_00445	4	4	4	2	5	5	5	5	5	2	3	1
dataset_03_00446	2	4	3	3	4	4	3	4	3	2	1	2
dataset_03_00447	5	5	5	3	3	5	5	5	5	4	4	4
dataset_03_00448	5	4	5	5	4	1	3	3	4	2	1	1
dataset_03_00449	2	1	2	1	4	4	4	3	4	2	1	4
dataset_03_00450	4	5	3	2	3	4	2	4	4	2	1	1
dataset_03_00451	2	3	4	2	4	3	5	4	5	3	2	2
dataset_03_00452	5	5	5	3	5	4	5	3	5	5	4	5
dataset_03_00453	4	4	4	4	3	5	2	5	4	5	4	3
dataset_03_00454	1	4	4	1	1	4	3	4	4	2	1	1
dataset_03_00455	4	2	2	2	2	2	3	2	2	1	4	2
dataset_03_00456	4	4	5	5	4	4	4	4	4	3	2	4
dataset_03_00457	2	2	1	2	5	5	4	2	4	4	2	3
dataset_03_00458	4	4	2	3	2	3	4	2	3	2	4	3
dataset_03_00459	4	3	4	2	4	4	1	2	2	1	4	1
dataset_03_00460	2	1	4	2	3	3	2	1	4	1	1	3
dataset_03_00461	2	1	2	1	1	2	2	1	2	1	1	2
dataset_03_00462	2	1	1	2	3	4	4	2	4	1	3	2
dataset_03_00463	2	1	4	2	2	4	1	4	4	5	5	5
dataset_03_00464	1	2	2	3	2	4	3	2	2	1	1	1
dataset_03_00465	4	4	5	3	3	4	4	2	4	1	4	3
dataset_03_00466	3	3	5	4	5	5	5	3	5	5	5	4
dataset_03_00467	5	2	5	4	4	5	5	5	5	4	5	4
dataset_03_00468	2	2	1	2	1	2	3	3	1	1	1	1
dataset_03_00469	3	2	4	3	1	2	2	1	4	2	1	1
dataset_03_00470	3	1	1	3	3	3	4	2	3	1	1	1
dataset_03_00471	5	4	5	4	4	5	4	4	5	4	4	5
dataset_03_00472	4	1	4	1	4	3	4	2	2	3	2	2
dataset_03_00473	4	2	4	2	5	5	4	3	5	2	1	5
dataset_03_00474	5	2	2	3	1	3	3	3	4	1	2	1
dataset_03_00475	5	4	4	3	3	5	3	3	5	4	5	3
dataset_03_00476	5	4	1	2	5	5	4	4	4	2	5	5
dataset_03_00477	5	5	4	2	4	4	2	2	5	5	5	3
dataset_03_00478	4	3	2	2	4	3	3	4	4	2	2	2
dataset_03_00479	4	3	4	2	5	5	4	3	2	2	4	2
dataset_03_00480	5	4	5	5	5	5	4	2	4	4	4	5
dataset_03_00481	4	4	4	5	2	4	4	3	4	3	4	2
dataset_03_00482	4	2	2	2	3	4	4	5	5	3	4	1
dataset_03_00483	4	5	4	4	4	5	4	2	5	4	4	2
dataset_03_00484	5	2	2	5	4	4	4	3	3	2	1	2
dataset_03_00485	2	3	2	2	2	4	2	2	1	1	1	2
dataset_03_00486	4	4	1	2	2	4	4	2	2	3	4	1
dataset_03_00487	2	4	5	5	4	5	5	5	5	3	3	3
dataset_03_00488	4	4	3	4	3	5	5	4	5	5	4	3
dataset_03_00489	5	5	5	4	2	4	3	4	4	3	1	1
dataset_03_00490	5	4	4	4	4	5	5	5	5	4	5	2
dataset_03_00491	2	2	1	2	2	2	3	3	3	2	1	4
dataset_03_00492	4	2	4	3	5	3	4	4	2	2	4	2
dataset_03_00493	3	2	5	3	5	5	4	4	5	2	4	5
dataset_03_00494	4	2	5	3	4	4	5	4	4	2	5	4
dataset_03_00495	5	2	4	4	4	4	5	5	4	3	2	2
dataset_03_00496	5	1	2	4	4	4	4	5	4	4	5	5
dataset_03_00497	3	2	2	1	1	4	3	1	3	2	2	2
dataset_03_00498	2	1	1	3	2	2	2	3	3	4	2	2
dataset_03_00499	5	4	2	5	3	5	4	4	2	1	4	2
dataset_03_00500	5	5	4	5	5	5	4	5	4	4	4	5
dataset_03_00501	3	4	4	3	2	5	4	2	2	4	5	4
dataset_03_00502	3	2	2	4	5	4	2	3	5	4	3	4
dataset_03_00503	3	4	2	4	4	5	4	3	4	4	1	2
dataset_03_00504	5	5	5	5	2	5	5	2	5	5	1	5
dataset_03_00505	5	4	4	5	3	4	4	5	1	2	2	1
dataset_03_00506	2	1	2	3	3	4	4	3	4	1	2	2
dataset_03_00507	5	5	4	4	4	5	4	5	4	4	5	5
dataset_03_00508	5	2	5	4	4	4	4	4	4	2	4	3
dataset_03_00509	5	2	4	2	2	4	1	2	3	1	1	1
dataset_03_00510	3	3	2	1	3	5	1	1	2	1	1	1
dataset_03_00511	5	5	3	2	5	5	4	5	5	2	4	1
dataset_03_00512	5	5	4	4	4	5	4	3	5	1	2	2
dataset_03_00513	4	3	2	1	2	4	2	1	4	2	1	1
dataset_03_00514	4	5	3	4	4	5	4	4	4	1	2	1
dataset_03_00515	4	2	4	3	4	5	5	4	4	2	3	4
dataset_03_00516	3	4	4	1	2	4	4	2	4	2	4	1
dataset_03_00517	4	5	5	2	4	4	4	2	2	5	5	5
dataset_03_00518	4	2	4	2	5	5	4	5	5	2	3	3
dataset_03_00519	5	3	4	4	4	5	4	4	5	3	4	4
dataset_03_00520	5	2	4	2	3	4	4	3	5	3	4	3
dataset_03_00521	5	3	4	5	4	5	4	4	5	3	5	3
dataset_03_00522	4	4	2	2	4	2	4	4	4	4	3	2
dataset_03_00523	2	1	2	1	2	4	4	3	4	4	1	2
dataset_03_00524	4	5	2	1	2	4	4	4	4	2	5	4
dataset_03_00525	5	5	5	4	5	5	5	3	5	5	5	3
dataset_03_00526	3	3	5	4	2	3	1	1	3	3	5	3
dataset_03_00527	2	1	1	1	2	2	2	2	3	1	1	2
dataset_03_00528	4	1	2	2	2	3	1	4	3	2	3	1
dataset_03_00529	4	3	4	3	4	5	5	5	4	4	4	2
dataset_03_00530	4	4	4	2	3	5	5	3	4	2	2	3
dataset_03_00531	4	3	1	2	2	4	2	2	4	2	1	4
dataset_03_00532	4	3	4	2	1	4	2	2	3	2	2	2
dataset_03_00533	2	2	1	2	1	5	1	2	3	1	1	2
dataset_03_00534	5	4	4	5	2	4	4	2	4	4	4	4
dataset_03_00535	3	3	4	3	1	4	4	2	5	3	5	2
dataset_03_00536	1	2	1	1	4	2	1	1	1	1	1	1
dataset_03_00537	5	2	4	4	3	5	3	1	4	1	1	1
dataset_03_00538	4	5	5	3	4	4	5	2	5	3	4	2
dataset_03_00539	4	5	4	2	3	5	5	2	4	4	2	2
dataset_03_00540	5	1	3	2	4	4	5	1	2	4	4	2
dataset_03_00541	1	2	4	1	2	5	3	2	4	5	2	4
dataset_03_00542	4	2	5	4	5	5	5	4	4	2	3	5
dataset_03_00543	5	2	3	2	5	5	4	3	4	2	4	2
dataset_03_00544	5	3	5	4	2	5	4	3	5	3	4	2
dataset_03_00545	4	1	4	2	5	4	1	2	5	2	4	2
dataset_03_00546	4	3	4	3	4	5	4	3	2	1	2	1
dataset_03_00547	5	4	5	5	5	4	3	5	4	3	5	5
dataset_03_00548	3	5	4	4	5	4	5	5	4	1	3	4
dataset_03_00549	4	4	4	2	2	4	4	2	4	3	4	3
dataset_03_00550	4	4	5	3	2	4	4	4	4	4	2	3
dataset_03_00551	4	4	2	2	2	4	2	3	2	1	5	2
dataset_03_00552	4	1	4	2	3	4	2	4	2	2	1	3
dataset_03_00553	4	4	4	2	3	5	3	3	5	2	4	4
dataset_03_00554	2	1	1	1	4	4	4	4	2	1	2	1
dataset_03_00555	4	2	4	5	1	4	3	2	4	2	2	4
dataset_03_00556	4	2	2	4	3	5	3	5	5	1	3	2
dataset_03_00557	5	5	5	5	5	5	3	4	4	4	5	2
dataset_03_00558	2	2	2	2	5	5	5	2	2	3	5	1
dataset_03_00559	1	1	2	1	2	2	2	1	1	1	1	1
dataset_03_00560	5	5	5	5	5	5	5	5	5	5	4	5
dataset_03_00561	4	4	2	3	3	2	1	3	4	5	5	2
dataset_03_00562	5	4	5	4	5	5	4	4	5	4	3	1
dataset_03_00563	4	4	4	2	2	3	4	4	4	2	1	2
dataset_03_00564	2	1	1	1	4	3	1	2	1	1	1	1
dataset_03_00565	2	2	1	2	1	3	3	2	2	2	1	1
dataset_03_00566	5	2	3	3	4	5	5	5	3	2	4	4
dataset_03_00567	4	4	5	5	2	5	4	4	4	4	4	5
dataset_03_00568	4	5	3	2	4	5	5	5	5	5	4	3
dataset_03_00569	2	1	2	1	4	4	4	5	2	1	1	1
dataset_03_00570	5	5	4	4	4	5	5	5	5	5	3	4
dataset_03_00571	5	5	5	5	4	5	5	5	5	5	5	5
dataset_03_00572	4	1	2	1	1	2	2	2	2	1	1	2
dataset_03_00573	5	5	5	4	5	5	4	5	5	3	4	4
dataset_03_00574	4	4	4	3	3	3	5	4	4	4	2	2
dataset_03_00575	5	5	5	5	3	5	4	3	4	3	5	1
dataset_03_00576	2	3	5	1	4	5	4	4	5	3	5	3
dataset_03_00577	5	5	4	4	5	5	4	5	5	5	5	5
dataset_03_00578	3	5	4	2	3	4	2	4	4	3	4	2
dataset_03_00579	4	3	4	2	2	3	2	2	2	1	2	2
dataset_03_00580	4	4	2	4	4	5	4	5	4	1	2	2
dataset_03_00581	1	3	2	2	2	4	4	1	3	1	4	1
dataset_03_00582	2	5	4	2	4	5	3	4	3	4	4	2
dataset_03_00583	5	4	4	5	5	5	5	5	5	4	4	4
dataset_03_00584	4	1	2	1	3	4	4	1	2	2	1	2
dataset_03_00585	3	3	4	1	3	2	3	2	5	2	2	1
dataset_03_00586	5	5	5	5	4	5	5	4	5	4	5	3
dataset_03_00587	1	2	2	1	2	1	2	2	1	1	1	1
dataset_03_00588	4	5	5	5	4	5	4	4	4	5	3	4
dataset_03_00589	4	3	4	3	5	4	5	5	4	2	5	1
dataset_03_00590	5	4	5	5	4	5	2	3	4	1	2	1
dataset_03_00591	4	4	2	3	5	5	4	4	4	1	2	2
dataset_03_00592	5	5	5	4	5	5	4	5	5	2	4	2
dataset_03_00593	3	4	5	2	3	5	5	4	4	4	2	5
dataset_03_00594	4	2	3	2	2	2	1	2	2	2	1	1
dataset_03_00595	2	1	4	3	3	4	4	1	4	3	2	2
dataset_03_00596	5	5	4	5	4	5	4	3	3	2	2	1
dataset_03_00597	5	5	5	4	2	5	4	3	5	4	3	4
dataset_03_00598	1	1	3	1	3	2	2	2	1	2	2	1
dataset_03_00599	2	1	3	1	4	2	3	4	3	2	2	1
dataset_03_00600	2	2	1	1	2	4	4	2	4	3	4	2
dataset_03_00601	4	3	5	3	1	1	3	5	2	1	2	2
dataset_03_00602	4	3	5	4	4	5	5	5	4	5	2	4
dataset_03_00603	3	2	2	2	2	4	4	3	2	2	1	1
dataset_03_00604	5	4	5	4	5	5	4	5	4	4	4	2
dataset_03_00605	4	1	2	1	2	1	2	1	3	2	1	4
dataset_03_00606	5	4	5	3	4	5	4	5	5	3	4	4
dataset_03_00607	3	4	3	3	2	5	2	4	4	5	2	2
dataset_03_00608	4	5	4	2	1	4	4	2	4	2	5	3
dataset_03_00609	2	4	4	1	2	3	2	1	4	1	3	1
dataset_03_00610	4	3	2	2	5	4	4	3	3	2	1	2
dataset_03_00611	2	2	2	2	4	1	3	2	3	4	2	2
dataset_03_00612	5	5	4	4	3	5	4	3	4	2	4	1
dataset_03_00613	5	5	4	5	4	4	5	4	5	5	5	4
dataset_03_00614	5	1	4	2	2	5	2	2	3	3	2	4
dataset_03_00615	4	4	4	3	4	5	4	4	5	4	5	5
dataset_03_00616	4	1	2	3	3	4	3	5	5	4	2	2
dataset_03_00617	5	4	5	4	5	4	5	5	5	5	5	4
dataset_03_00618	5	3	5	3	4	4	5	5	4	2	2	3
dataset_03_00619	5	1	1	1	3	4	2	3	4	1	1	1
dataset_03_00620	5	5	5	4	4	3	5	4	5	5	4	4
dataset_03_00621	4	4	5	4	5	4	4	4	5	5	5	4
dataset_03_00622	3	1	3	2	1	2	1	2	2	1	1	1
dataset_03_00623	4	2	4	3	2	2	4	2	4	1	5	1
dataset_03_00624	4	5	3	3	4	5	4	5	5	5	3	4
dataset_03_00625	4	4	5	3	4	5	4	5	4	2	3	2
dataset_03_00626	5	4	4	2	4	4	4	2	2	1	1	1
dataset_03_00627	3	2	3	4	5	5	5	4	4	4	4	1
dataset_03_00628	4	4	5	4	3	5	2	4	5	5	3	2
dataset_03_00629	4	1	4	2	2	4	1	3	3	2	2	2
dataset_03_00630	2	1	1	1	2	3	3	4	3	2	4	1
dataset_03_00631	4	1	3	2	3	2	4	2	4	3	4	3
dataset_03_00632	4	5	4	2	4	5	4	3	5	5	3	3
dataset_03_00633	5	4	3	2	3	4	4	2	5	2	1	5
dataset_03_00634	4	4	3	4	4	4	4	2	5	4	4	3
dataset_03_00635	4	4	3	5	4	5	5	5	5	4	5	4
dataset_03_00636	5	2	2	2	5	5	3	4	4	4	5	1
dataset_03_00637	5	2	4	2	2	4	2	3	4	3	4	1
dataset_03_00638	3	2	3	1	3	3	3	2	4	1	2	1
dataset_03_00639	3	4	3	1	2	4	4	2	2	1	4	4
dataset_03_00640	5	4	4	5	4	4	4	4	4	3	2	3
dataset_03_00641	4	3	3	2	3	4	4	2	5	2	1	2
dataset_03_00642	2	1	3	1	2	2	2	2	4	2	2	1
dataset_03_00643	4	4	4	5	2	4	4	2	5	5	3	3
dataset_03_00644	5	4	2	2	1	2	3	4	2	3	1	2
dataset_03_00645	5	3	4	5	4	4	5	5	4	3	3	2
dataset_03_00646	4	5	5	2	4	5	4	3	3	2	5	1
dataset_03_00647	4	1	5	4	4	5	4	5	5	2	4	4
dataset_03_00648	5	4	3	4	5	4	4	4	5	4	4	4
dataset_03_00649	5	5	3	2	5	5	4	5	5	3	4	5
dataset_03_00650	4	2	2	4	5	4	4	4	3	2	4	2
dataset_03_00651	4	4	4	4	1	2	2	2	3	1	1	1
dataset_03_00652	5	2	3	2	5	5	4	4	4	4	5	4
dataset_03_00653	5	4	5	5	5	5	5	5	5	5	5	5
dataset_03_00654	2	3	2	1	2	2	4	2	2	1	1	2
dataset_03_00655	5	5	4	4	2	4	3	3	4	2	5	3
dataset_03_00656	3	4	2	2	3	3	2	4	2	2	2	4
dataset_03_00657	5	4	4	4	5	4	5	2	5	4	2	3
dataset_03_00658	4	4	5	5	4	4	4	3	4	2	4	2
dataset_03_00659	4	4	4	3	3	5	5	5	5	3	5	4
dataset_03_00660	4	4	1	2	2	5	4	3	4	4	3	3
dataset_03_00661	4	2	1	1	5	4	4	5	2	1	1	1
dataset_03_00662	2	5	2	2	5	4	4	4	2	1	4	2
dataset_03_00663	4	3	3	2	3	3	4	4	4	3	4	3
dataset_03_00664	5	5	4	5	3	4	4	2	5	2	1	4
dataset_03_00665	4	3	5	2	4	2	5	5	5	4	2	2
dataset_03_00666	2	1	4	4	3	5	3	2	4	3	2	2
dataset_03_00667	5	4	5	3	1	2	2	2	3	2	4	3
dataset_03_00668	5	5	4	4	5	5	5	5	5	2	4	4
dataset_03_00669	5	2	4	2	4	4	4	3	4	4	4	1
dataset_03_00670	4	2	2	2	2	4	4	4	4	3	4	2
dataset_03_00671	5	5	4	4	5	4	5	4	2	1	5	3
dataset_03_00672	3	1	2	1	2	4	2	2	4	1	1	1
dataset_03_00673	5	5	5	5	5	5	5	5	5	3	5	3
dataset_03_00674	5	5	5	5	4	5	4	5	5	4	5	2
dataset_03_00675	2	3	3	1	4	4	4	4	5	4	5	5
dataset_03_00676	2	4	2	2	3	4	2	4	4	2	2	4
dataset_03_00677	5	3	4	3	4	4	4	4	5	2	3	2
dataset_03_00678	5	3	5	4	5	4	5	4	4	4	5	2
dataset_03_00679	3	1	3	1	2	4	5	4	1	2	1	1
dataset_03_00680	5	5	5	5	5	5	5	5	5	5	5	4
dataset_03_00681	3	1	2	1	2	5	2	5	4	1	3	3
dataset_03_00682	5	4	3	5	4	4	3	4	3	4	1	1
dataset_03_00683	4	3	5	2	4	5	4	4	4	4	3	3
dataset_03_00684	3	4	3	1	3	5	5	4	5	3	1	5
dataset_03_00685	4	4	2	2	3	5	2	5	4	1	4	1
dataset_03_00686	5	2	4	4	2	5	4	3	4	5	3	3
dataset_03_00687	5	5	5	2	4	4	3	4	5	5	4	4
dataset_03_00688	3	2	3	2	2	1	4	2	2	1	3	1
dataset_03_00689	1	1	2	2	1	4	2	3	1	1	1	1
dataset_03_00690	2	2	2	1	3	4	4	3	3	1	2	1
dataset_03_00691	3	1	1	1	2	4	3	4	2	1	1	1
dataset_03_00692	5	4	4	3	4	5	3	3	3	3	2	2
dataset_03_00693	4	5	3	1	4	4	4	5	4	5	2	3
dataset_03_00694	4	3	5	3	2	2	2	2	4	2	5	1
dataset_03_00695	3	1	4	2	5	5	5	4	4	2	5	1
dataset_03_00696	1	1	1	1	2	1	1	1	3	2	1	1
dataset_03_00697	4	2	3	4	2	3	2	4	4	2	4	1
dataset_03_00698	4	4	5	5	5	5	4	3	4	2	2	3
dataset_03_00699	2	1	4	1	3	5	4	4	4	1	4	4
dataset_03_00700	2	4	4	2	2	3	4	2	4	4	1	2
dataset_03_00701	5	4	4	2	5	4	4	4	4	5	4	5
dataset_03_00702	4	1	2	1	1	2	2	2	4	1	4	1
dataset_03_00703	2	1	2	1	4	3	1	1	1	1	2	2
dataset_03_00704	2	2	1	2	1	2	1	1	2	1	2	3
dataset_03_00705	2	1	2	1	2	3	1	2	5	1	4	3
dataset_03_00706	4	4	4	3	2	3	5	4	5	3	3	3
dataset_03_00707	3	2	2	2	2	2	2	3	2	2	4	3
dataset_03_00708	1	1	1	1	1	4	2	1	2	1	2	2
dataset_03_00709	5	4	4	2	2	4	2	3	3	1	3	1
dataset_03_00710	5	5	5	5	4	3	4	2	5	5	5	5
dataset_03_00711	3	1	2	1	3	4	2	1	1	2	1	2
dataset_03_00712	5	4	4	3	5	5	5	5	5	3	3	4
dataset_03_00713	5	5	5	4	5	5	5	4	5	2	5	3
dataset_03_00714	4	3	4	4	4	5	2	4	3	3	2	2
dataset_03_00715	2	1	2	2	1	3	2	3	1	1	1	1
dataset_03_00716	4	5	4	2	4	4	4	4	5	4	5	5
dataset_03_00717	4	3	5	2	4	5	5	5	5	5	5	4
dataset_03_00718	3	2	2	1	5	3	4	2	3	4	2	2
dataset_03_00719	4	1	4	3	5	5	5	5	5	4	5	3
dataset_03_00720	4	4	2	2	4	5	3	2	5	2	3	4
dataset_03_00721	4	4	5	4	4	5	4	4	5	1	5	4
dataset_03_00722	4	4	1	5	5	4	4	3	1	2	3	1
dataset_03_00723	4	4	4	2	4	5	4	5	3	2	4	2
dataset_03_00724	1	2	2	2	2	5	4	4	4	3	2	2
dataset_03_00725	4	4	4	4	2	3	2	1	1	2	1	1
dataset_03_00726	2	4	3	1	4	4	2	1	4	1	2	3
dataset_03_00727	4	1	2	2	4	4	3	2	4	1	4	3
dataset_03_00728	5	3	5	4	2	5	4	3	4	4	2	4
dataset_03_00729	2	1	1	2	2	2	1	2	4	3	2	4
dataset_03_00730	3	1	4	2	3	4	4	2	3	4	1	3
dataset_03_00731	2	3	2	2	2	2	2	1	2	1	1	1
dataset_03_00732	3	2	2	2	2	2	2	3	4	3	3	2
dataset_03_00733	4	4	4	3	2	5	4	5	4	2	3	2
dataset_03_00734	4	1	4	2	2	3	1	4	1	2	1	1
dataset_03_00735	5	4	3	2	4	4	1	2	2	2	2	2
dataset_03_00736	1	2	1	1	5	4	4	2	1	2	4	2
dataset_03_00737	5	4	4	2	5	4	5	2	5	5	3	5
dataset_03_00738	2	1	4	2	4	5	3	3	4	1	2	2
dataset_03_00739	4	2	2	2	2	2	2	1	4	2	1	1
dataset_03_00740	5	3	5	2	1	2	2	2	2	3	1	2
dataset_03_00741	4	2	2	2	4	3	2	1	3	1	3	1
dataset_03_00742	5	4	5	5	5	5	5	2	5	5	4	5
dataset_03_00743	3	3	4	1	1	3	3	1	2	1	1	2
dataset_03_00744	5	4	5	4	3	4	5	5	4	2	2	3
dataset_03_00745	5	4	4	5	5	5	4	5	5	5	5	5
dataset_03_00746	3	4	1	4	3	3	1	4	4	3	2	2
dataset_03_00747	1	2	4	1	1	4	2	2	2	1	1	1
dataset_03_00748	4	4	2	1	2	4	2	1	3	4	3	2
dataset_03_00749	2	4	4	4	2	3	4	2	3	1	3	1
dataset_03_00750	4	1	4	2	4	5	4	5	4	2	2	3
dataset_03_00751	3	2	1	1	3	4	5	5	2	1	1	2
dataset_03_00752	5	3	1	4	2	5	3	5	5	5	5	2
dataset_03_00753	4	1	4	3	4	5	4	5	5	5	5	3
dataset_03_00754	4	4	4	2	2	5	2	4	4	3	4	3
dataset_03_00755	3	4	4	2	3	4	4	1	4	5	4	3
dataset_03_00756	5	5	5	5	5	5	5	5	5	5	5	5
dataset_03_00757	2	2	4	1	3	4	2	2	4	4	1	1
dataset_03_00758	5	5	4	4	4	4	4	5	4	2	5	2
dataset_03_00759	2	2	4	1	2	2	3	3	2	1	2	2
dataset_03_00760	4	1	4	3	1	3	3	2	4	1	1	1
dataset_03_00761	3	1	2	1	3	3	3	2	4	1	3	2
dataset_03_00762	5	4	4	2	3	4	2	3	4	2	2	2
dataset_03_00763	4	2	2	5	2	1	1	1	3	3	4	2
dataset_03_00764	5	2	5	2	2	2	3	4	4	3	4	2
dataset_03_00765	5	2	4	2	4	4	4	4	2	1	2	1
dataset_03_00766	5	4	5	5	4	4	4	4	4	4	5	3
dataset_03_00767	3	1	1	2	1	4	4	2	2	2	1	2
dataset_03_00768	3	1	3	1	4	4	4	2	2	2	2	2
dataset_03_00769	5	2	5	4	5	5	5	4	5	2	5	5
dataset_03_00770	5	4	5	5	5	4	2	4	5	3	5	5
dataset_03_00771	4	4	2	1	1	3	2	1	1	1	1	1
dataset_03_00772	5	4	2	3	4	5	4	5	4	2	2	2
dataset_03_00773	4	4	4	3	2	2	1	2	2	1	3	1
dataset_03_00774	4	4	4	4	3	5	5	5	3	4	4	2
dataset_03_00775	5	5	4	4	5	5	4	5	4	5	3	5
dataset_03_00776	5	5	4	5	4	5	3	5	5	4	5	5
dataset_03_00777	4	3	5	5	2	5	2	2	4	4	3	4
dataset_03_00778	5	4	2	2	4	4	4	4	4	2	5	1
dataset_03_00779	4	2	2	3	4	5	5	3	4	2	3	4
dataset_03_00780	2	2	4	2	2	4	5	5	5	4	5	2
dataset_03_00781	2	2	2	2	2	4	4	2	4	2	4	2
dataset_03_00782	4	4	5	4	4	4	4	1	2	1	2	3
dataset_03_00783	5	5	4	5	2	5	5	4	4	2	4	1
dataset_03_00784	5	5	5	4	3	4	5	4	4	1	4	2
dataset_03_00785	4	1	4	1	1	3	4	2	4	4	2	1
dataset_03_00786	5	2	5	5	4	5	5	4	5	5	4	3
dataset_03_00787	2	1	3	1	1	4	3	3	3	3	1	2
dataset_03_00788	1	2	4	2	4	4	4	4	3	2	4	1
dataset_03_00789	5	5	5	5	2	4	4	5	4	1	5	2
dataset_03_00790	5	5	5	5	5	4	4	4	4	3	4	4
dataset_03_00791	5	5	5	5	5	5	4	3	4	1	5	2
dataset_03_00792	2	1	2	1	2	2	1	1	2	1	1	1
dataset_03_00793	5	4	3	2	5	4	4	3	4	1	4	4
dataset_03_00794	3	4	4	4	2	4	4	4	3	3	5	4
dataset_03_00795	4	1	3	2	4	4	3	4	2	1	4	2
dataset_03_00796	2	2	2	1	1	2	2	1	3	1	2	1
dataset_03_00797	4	4	5	3	5	5	5	5	4	3	2	2
dataset_03_00798	4	2	3	1	3	4	4	2	4	2	5	2
dataset_03_00799	4	2	4	3	3	3	4	3	2	1	1	1
dataset_03_00800	2	2	3	1	4	3	4	5	3	2	4	1
dataset_03_00801	4	3	5	4	5	5	5	5	5	4	4	3
dataset_03_00802	3	1	1	1	4	3	2	3	1	1	4	1
dataset_03_00803	2	1	4	1	4	4	4	4	1	1	4	2
dataset_03_00804	4	1	3	2	2	2	2	3	1	1	1	1
dataset_03_00805	4	5	4	3	2	5	4	4	5	4	4	2
dataset_03_00806	4	3	5	1	4	4	4	5	5	4	5	4
dataset_03_00807	4	4	4	2	1	2	1	2	2	1	1	1
dataset_03_00808	4	4	4	5	3	5	2	4	5	5	4	5
dataset_03_00809	1	1	1	1	2	2	2	1	1	1	1	1
dataset_03_00810	3	1	1	1	2	4	1	4	2	1	2	2
dataset_03_00811	4	5	3	1	1	4	2	2	4	2	2	1
dataset_03_00812	4	1	4	2	3	3	3	5	5	2	2	2
dataset_03_00813	5	5	5	5	4	5	5	5	5	5	5	5
dataset_03_00814	4	3	4	5	2	4	3	4	4	2	4	1
dataset_03_00815	1	1	1	1	2	1	2	1	4	3	3	2
dataset_03_00816	4	1	2	1	2	3	2	1	1	2	2	2
dataset_03_00817	3	3	4	2	2	5	5	4	4	2	2	2
dataset_03_00818	1	1	2	3	2	3	2	2	3	1	1	1
dataset_03_00819	3	1	2	2	2	4	2	4	2	3	3	1
dataset_03_00820	5	5	4	4	4	5	4	5	4	4	3	5
dataset_03_00821	5	5	5	4	2	4	4	2	4	4	5	4
dataset_03_00822	2	1	2	2	4	4	3	3	4	2	4	1
dataset_03_00823	5	5	4	4	5	4	4	4	2	2	4	2
dataset_03_00824	5	4	5	4	4	5	5	5	5	1	3	2
dataset_03_00825	4	3	4	2	2	5	3	4	4	3	4	3
dataset_03_00826	4	5	4	4	3	5	4	5	1	1	2	1
dataset_03_00827	4	4	1	2	2	3	1	4	3	2	2	2
dataset_03_00828	4	4	4	4	4	4	4	5	4	3	5	5
dataset_03_00829	1	1	2	1	1	3	2	1	4	1	1	1
dataset_03_00830	4	1	2	1	3	4	3	1	2	1	1	1
dataset_03_00831	4	2	2	2	4	4	4	3	4	3	2	2
dataset_03_00832	4	3	5	4	5	5	4	4	4	2	4	4
dataset_03_00833	5	5	5	4	5	5	5	5	5	5	3	3
dataset_03_00834	4	4	4	1	3	4	3	4	4	4	5	4
dataset_03_00835	5	5	4	4	4	5	3	4	1	2	2	4
dataset_03_00836	4	5	4	2	2	4	4	3	3	5	2	3
dataset_03_00837	4	5	3	4	5	5	4	5	5	4	2	5
dataset_03_00838	4	4	4	4	2	4	4	2	4	1	4	4
dataset_03_00839	2	1	3	1	4	4	4	2	2	2	4	2
dataset_03_00840	4	4	5	4	4	5	5	5	4	1	3	3
dataset_03_00841	4	5	5	3	3	3	2	3	2	2	2	1
