respondent_id	Q01	Q02	Q03	Q04	Q05	Q06	Q07	Q08	Q09	Q10	Q11	Q12
dataset_04_00420	4	1	4	3	4	5	5	4	5	2	3	4
dataset_04_00421	5	5	5	5	5	5	5	5	5	5	4	5
dataset_04_00422	4	3	4	4	5	5	5	3	5	5	4	4
dataset_04_00423	5	5	3	2	2	5	4	4	5	1	2	2
dataset_04_00424	4	4	1	2	4	3	3	4	3	2	4	2
dataset_04_00425	5	2	5	5	5	5	4	5	5	3	3	4
dataset_04_00426	4	4	1	2	3	5	3	1	3	1	4	2
dataset_04_00427	5	2	1	2	2	4	4	2	4	2	1	2
dataset_04_00428	5	5	3	3	4	5	4	4	4	5	3	5
dataset_04_00429	5	4	5	5	5	4	4	5	5	2	2	3
dataset_04_00430	1	3	5	3	4	4	4	1	1	3	1	1
dataset_04_00431	5	4	5	4	5	5	5	5	5	4	5	4
dataset_04_00432	4	1	2	1	2	3	2	2	3	2	2	1
dataset_04_00433	4	4	3	1	3	5	4	2	2	4	2	2
dataset_04_00434	4	3	1	1	1	2	1	1	1	1	1	1
dataset_04_00435	4	1	4	2	3	3	4	3	2	1	2	1
dataset_04_00436	5	3	4	2	5	4	5	4	5	2	5	1
dataset_04_00437	4	4	5	3	2	4	5	4	5	4	4	1
dataset_04_00438	2	2	4	5	2	4	2	2	5	4	4	3
dataset_04_00439	4	4	3	3	4	4	3	5	5	2	4	2
dataset_04_00440	4	2	4	4	4	5	4	5	5	3	2	4
dataset_04_00441	2	3	5	4	4	4	4	2	4	1	4	3
dataset_04_00442	3	4	3	4	4	4	5	2	5	2	4	2
dataset_04_00443	4	4	5	3	4	5	4	3	4	2	2	2
dataset_04_00444	4	2	5	4	3	4	3	4	4	2	2	4
dataset_04_00445	2	1	1	1	2	1	4	1	1	1	1	1
dataset_04_00446	5	4	4	4	4	5	3	4	5	3	2	1
dataset_04_00447	1	3	4	1	3	4	2	5	2	1	3	1
dataset_04_00448	4	2	4	5	4	4	4	3	5	2	2	5
dataset_04_00449	4	2	3	4	2	5	5	4	3	3	1	4
dataset_04_00450	4	2	4	2	2	4	1	3	4	1	1	1
dataset_04_00451	5	4	4	5	2	4	4	4	4	2	3	3
dataset_04_00452	5	4	3	3	4	4	2	2	4	3	2	5
dataset_04_00453	2	2	4	3	3	4	3	3	4	3	4	1
dataset_04_00454	4	3	3	2	2	4	5	2	5	5	4	2
dataset_04_00455	4	4	4	3	4	5	4	3	5	5	4	2
dataset_04_00456	5	2	5	4	2	5	4	4	4	3	2	3
dataset_04_00457	4	4	3	3	3	5	3	5	4	4	3	4
dataset_04_00458	2	5	4	2	4	5	4	1	1	1	2	1
dataset_04_00459	2	1	4	1	2	2	4	1	4	1	1	2
dataset_04_00460	3	2	3	2	5	4	5	2	4	2	1	1
dataset_04_00461	4	4	4	4	4	5	5	4	5	4	2	4
dataset_04_00462	4	5	3	5	4	4	4	3	2	1	4	2
dataset_04_00463	4	4	2	2	3	5	4	2	4	2	2	3
dataset_04_00464	5	4	4	4	5	4	4	3	4	4	2	2
dataset_04_00465	5	4	2	3	5	4	4	4	3	2	2	4
dataset_04_00466	4	3	2	2	2	3	2	4	2	1	2	1
dataset_04_00467	4	1	4	2	5	4	3	3	3	2	3	2
dataset_04_00468	2	4	1	4	2	2	4	1	5	4	2	2
dataset_04_00469	3	1	2	1	1	4	3	1	5	2	1	1
dataset_04_00470	5	5	5	5	5	5	5	5	5	5	5	5
dataset_04_00471	3	1	1	2	2	2	2	2	5	1	1	2
dataset_04_00472	3	2	3	1	1	5	2	4	2	1	4	2
dataset_04_00473	5	1	4	4	3	4	3	4	4	2	3	3
dataset_04_00474	5	4	5	5	5	4	4	5	5	5	2	4
dataset_04_00475	2	4	5	2	4	5	4	5	4	1	5	4
dataset_04_00476	5	4	5	4	4	5	4	5	5	2	3	4
dataset_04_00477	1	2	4	2	1	4	1	1	2	2	1	2
dataset_04_00478	4	4	3	4	4	5	5	3	5	3	4	4
dataset_04_00479	4	2	5	3	3	4	4	3	3	3	2	4
dataset_04_00480	4	3	5	3	3	1	1	3	3	2	2	3
dataset_04_00481	4	4	2	2	3	4	5	2	5	3	1	1
dataset_04_00482	4	2	4	3	2	4	3	2	4	2	1	2
dataset_04_00483	4	1	1	1	1	4	2	1	4	1	2	2
dataset_04_00484	4	2	3	2	2	3	2	3	4	3	1	2
dataset_04_00485	5	4	4	5	4	4	4	4	5	4	3	5
dataset_04_00486	3	4	3	4	4	5	4	4	2	3	2	2
dataset_04_00487	5	4	3	5	5	5	2	5	4	4	5	3
dataset_04_00488	5	5	5	5	5	5	3	5	5	4	3	2
dataset_04_00489	4	4	4	4	4	5	5	4	5	1	4	3
dataset_04_00490	2	1	4	4	4	4	4	5	4	4	5	2
dataset_04_00491	3	4	5	1	4	4	5	4	2	5	2	4
dataset_04_00492	4	4	3	4	2	2	4	2	2	4	2	4
dataset_04_00493	4	5	5	5	5	5	5	4	5	5	4	5
dataset_04_00494	5	3	4	2	3	5	4	4	4	4	1	2
dataset_04_00495	1	1	1	1	1	2	3	1	3	2	1	1
dataset_04_00496	5	4	5	4	5	5	4	5	5	5	5	4
dataset_04_00497	2	1	2	2	2	4	4	4	3	2	2	1
dataset_04_00498	4	4	4	4	5	5	4	3	4	2	3	2
dataset_04_00499	5	4	4	2	4	5	5	4	4	2	3	4
dataset_04_00500	3	2	2	2	4	4	4	3	4	2	2	2
dataset_04_00501	4	1	4	1	3	2	4	2	4	4	3	1
dataset_04_00502	5	4	5	5	2	5	5	3	4	5	5	5
dataset_04_00503	5	4	4	2	4	4	2	4	5	4	4	1
dataset_04_00504	5	5	4	4	4	4	5	5	5	2	5	2
dataset_04_00505	3	3	4	3	3	4	2	4	1	2	3	2
dataset_04_00506	2	4	4	4	4	3	4	2	4	2	1	1
dataset_04_00507	4	1	3	2	2	2	3	4	2	1	3	1
dataset_04_00508	4	1	5	5	4	5	2	4	5	5	2	2
dataset_04_00509	4	4	5	2	3	3	4	1	5	2	3	2
dataset_04_00510	3	2	2	2	3	3	4	2	4	3	1	1
dataset_04_00511	1	2	3	1	2	4	3	2	4	1	1	1
dataset_04_00512	5	5	5	4	5	5	5	3	5	3	5	2
dataset_04_00513	5	4	5	4	4	5	5	4	5	3	4	4
dataset_04_00514	4	1	3	4	5	4	3	4	3	3	4	1
dataset_04_00515	4	4	5	2	3	5	2	1	5	2	2	1
dataset_04_00516	4	4	2	4	5	5	5	4	5	3	4	3
dataset_04_00517	4	1	4	3	4	2	4	4	2	1	2	4
dataset_04_00518	4	1	3	3	1	4	4	3	4	3	3	2
dataset_04_00519	4	2	4	2	4	4	4	2	4	1	4	1
dataset_04_00520	5	5	5	4	4	5	5	4	5	5	5	4
dataset_04_00521	5	5	3	3	3	4	2	2	5	4	2	2
dataset_04_00522	5	4	5	4	5	5	5	2	5	4	2	4
dataset_04_00523	3	2	2	1	1	3	4	3	1	2	3	1
dataset_04_00524	4	2	4	4	3	5	4	3	5	4	4	5
dataset_04_00525	4	4	5	2	4	5	4	4	5	4	2	5
dataset_04_00526	5	5	5	3	2	5	5	4	4	3	5	4
dataset_04_00527	1	2	2	3	3	5	4	2	4	1	2	1
dataset_04_00528	4	4	1	5	4	5	2	4	4	1	2	4
dataset_04_00529	3	2	3	2	2	5	4	1	4	2	1	2
dataset_04_00530	5	1	4	2	4	5	3	2	5	2	2	2
dataset_04_00531	4	3	2	4	2	4	4	2	5	2	3	2
dataset_04_00532	2	1	2	2	2	4	3	2	3	1	1	1
dataset_04_00533	5	2	5	3	4	4	4	3	5	5	4	4
dataset_04_00534	4	2	4	1	2	4	2	3	2	1	3	4
dataset_04_00535	5	3	3	3	4	4	5	2	4	2	4	4
dataset_04_00536	4	4	4	2	3	3	3	2	5	2	5	1
dataset_04_00537	4	2	3	2	3	4	2	2	4	3	3	3
dataset_04_00538	4	1	2	3	4	4	2	4	4	2	1	2
dataset_04_00539	4	2	3	1	3	2	2	2	4	1	1	3
dataset_04_00540	3	1	2	2	2	4	4	4	4	1	4	1
dataset_04_00541	1	1	4	2	2	4	3	4	3	2	2	1
dataset_04_00542	2	5	5	4	4	5	4	4	4	2	4	3
dataset_04_00543	5	4	5	2	5	4	5	5	5	4	5	3
dataset_04_00544	2	2	2	2	2	4	5	2	2	1	1	1
dataset_04_00545	4	3	2	3	4	4	3	2	4	1	3	1
dataset_04_00546	2	4	3	2	1	3	4	4	4	4	2	3
dataset_04_00547	4	3	2	5	4	5	3	2	4	2	5	3
dataset_04_00548	1	1	3	2	2	4	3	1	2	2	2	1
dataset_04_00549	4	3	4	3	3	5	2	2	4	5	2	2
dataset_04_00550	5	2	3	3	4	4	5	3	5	2	3	4
dataset_04_00551	5	5	5	1	2	4	5	5	5	2	1	2
dataset_04_00552	5	5	5	2	5	5	4	4	4	4	2	2
dataset_04_00553	3	2	3	4	4	5	1	3	5	3	4	2
dataset_04_00554	3	4	2	3	4	4	5	3	2	4	4	2
dataset_04_00555	4	2	4	4	3	4	3	2	4	2	2	2
dataset_04_00556	5	3	4	5	4	5	4	4	5	3	5	4
dataset_04_00557	4	2	4	2	2	2	4	2	3	2	4	2
dataset_04_00558	4	3	2	1	2	3	4	2	2	2	1	1
dataset_04_00559	4	3	5	2	4	5	3	4	4	3	3	4
dataset_04_00560	5	2	5	2	3	4	5	4	3	5	5	1
dataset_04_00561	2	2	1	2	3	1	2	2	4	1	1	2
dataset_04_00562	5	5	4	5	5	5	5	5	5	4	5	4
dataset_04_00563	4	5	4	3	5	4	4	5	4	1	3	5
dataset_04_00564	5	4	4	4	3	4	3	3	5	3	1	4
dataset_04_00565	2	4	4	3	2	5	4	5	4	3	3	1
dataset_04_00566	4	3	5	3	4	4	4	4	4	2	2	3
dataset_04_00567	4	5	2	2	3	5	2	4	4	2	2	4
dataset_04_00568	4	2	5	4	4	5	5	5	4	2	2	5
dataset_04_00569	2	2	4	2	2	3	3	4	2	1	2	2
dataset_04_00570	4	2	2	2	2	4	2	2	3	1	1	2
dataset_04_00571	3	4	3	5	2	2	4	3	4	1	2	4
dataset_04_00572	4	2	3	2	1	1	1	2	3	2	1	1
dataset_04_00573	4	2	1	1	1	2	2	2	3	2	1	2
dataset_04_00574	2	1	4	1	1	1	4	1	2	1	2	1
dataset_04_00575	3	1	1	1	2	4	2	1	1	2	2	3
dataset_04_00576	3	4	3	1	1	3	4	4	3	2	1	1
dataset_04_00577	4	2	4	2	2	4	3	4	4	3	2	2
dataset_04_00578	2	2	4	1	1	4	4	3	2	1	3	2
dataset_04_00579	2	4	4	3	5	5	4	4	5	5	5	2
dataset_04_00580	4	2	4	2	3	5	3	5	5	3	1	2
dataset_04_00581	3	4	2	2	1	4	4	2	4	2	2	1
dataset_04_00582	5	2	3	3	4	5	2	4	5	1	2	5
dataset_04_00583	2	2	1	2	2	4	2	2	4	3	1	1
dataset_04_00584	3	4	5	2	5	4	4	4	4	2	4	4
dataset_04_00585	5	3	4	1	5	4	4	4	5	4	4	1
dataset_04_00586	1	2	3	1	4	2	4	1	3	2	1	2
dataset_04_00587	3	4	5	4	2	4	5	4	4	4	1	2
dataset_04_00588	5	4	5	2	5	4	5	5	4	2	4	2
dataset_04_00589	4	3	4	1	2	2	4	4	3	2	1	2
dataset_04_00590	4	1	4	3	2	4	2	2	4	2	1	1
dataset_04_00591	4	4	3	5	3	4	4	5	5	2	4	3
dataset_04_00592	4	5	4	2	3	5	4	2	4	1	1	2
dataset_04_00593	5	4	5	5	4	5	5	5	5	5	5	5
dataset_04_00594	4	5	5	5	5	5	5	5	4	5	4	5
dataset_04_00595	1	4	1	1	1	3	2	1	3	1	4	1
dataset_04_00596	4	2	5	2	4	4	4	2	4	1	3	1
dataset_04_00597	4	2	3	4	4	2	5	4	4	2	2	2
dataset_04_00598	5	4	5	2	2	4	5	2	5	1	2	2
dataset_04_00599	4	4	2	4	5	5	4	4	5	4	2	5
dataset_04_00600	5	5	5	4	4	4	4	5	5	5	5	2
dataset_04_00601	4	4	4	5	4	4	4	4	5	5	4	4
dataset_04_00602	2	2	3	2	2	4	2	4	4	3	5	1
dataset_04_00603	5	4	4	4	5	4	4	4	2	5	1	4
dataset_04_00604	1	2	2	1	1	3	4	2	1	2	3	4
dataset_04_00605	3	1	2	1	2	3	2	1	2	1	1	1
dataset_04_00606	5	5	5	5	5	5	5	4	5	5	5	5
dataset_04_00607	5	4	4	3	3	2	3	1	4	1	2	1
dataset_04_00608	3	5	5	3	5	4	5	4	5	2	3	1
dataset_04_00609	3	2	5	2	5	5	4	5	5	4	3	2
dataset_04_00610	3	1	1	2	1	4	1	1	2	2	1	1
dataset_04_00611	4	1	3	1	3	5	2	3	4	3	2	3
dataset_04_00612	4	5	3	2	4	5	4	4	4	3	2	5
dataset_04_00613	4	5	4	2	2	5	3	3	5	1	2	2
dataset_04_00614	5	2	3	3	4	4	2	4	4	3	2	2
dataset_04_00615	2	1	3	1	3	3	2	2	4	1	4	1
dataset_04_00616	2	1	4	3	4	4	3	5	2	2	5	4
dataset_04_00617	4	2	5	2	3	5	5	4	4	4	5	3
dataset_04_00618	3	1	2	1	2	4	3	1	3	2	1	1
dataset_04_00619	3	4	4	4	3	5	5	2	4	3	5	3
dataset_04_00620	4	3	3	1	3	4	3	4	5	2	2	3
dataset_04_00621	2	2	1	1	4	3	4	3	4	1	4	1
dataset_04_00622	4	2	3	1	3	5	3	4	2	2	2	1
dataset_04_00623	5	1	3	2	2	1	4	1	4	1	1	2
dataset_04_00624	5	2	3	2	1	5	5	4	4	4	4	3
dataset_04_00625	5	4	3	2	3	5	5	2	4	1	5	2
dataset_04_00626	4	4	1	4	2	5	4	3	4	2	2	1
dataset_04_00627	4	1	4	2	3	4	4	4	3	2	3	1
dataset_04_00628	4	4	4	5	4	5	4	3	5	4	5	4
dataset_04_00629	5	4	4	3	3	4	2	4	2	2	3	3
dataset_04_00630	5	4	4	2	4	4	5	4	5	4	3	2
dataset_04_00631	5	4	4	5	5	5	5	2	5	3	4	2
dataset_04_00632	5	4	4	2	2	3	4	4	5	2	4	3
dataset_04_00633	5	1	4	3	4	4	2	1	5	2	2	2
dataset_04_00634	4	3	5	3	2	5	3	3	4	2	2	5
dataset_04_00635	4	1	4	2	2	4	2	4	2	2	1	2
dataset_04_00636	5	5	4	2	4	5	4	4	4	3	1	4
dataset_04_00637	3	4	5	4	4	5	5	4	4	5	2	4
dataset_04_00638	4	4	5	2	4	4	4	4	5	2	4	4
dataset_04_00639	5	2	2	2	2	3	4	2	5	4	2	3
dataset_04_00640	3	1	5	2	2	3	2	4	4	1	2	2
dataset_04_00641	4	5	4	3	3	3	5	4	4	3	4	4
dataset_04_00642	5	5	4	3	4	5	5	2	5	4	4	3
dataset_04_00643	5	5	4	5	4	4	4	4	5	5	4	5
dataset_04_00644	4	4	4	2	4	4	2	3	4	5	1	1
dataset_04_00645	4	4	4	2	4	5	4	4	4	5	2	1
dataset_04_00646	5	4	3	2	4	5	5	3	4	4	2	5
dataset_04_00647	5	3	4	4	2	3	4	2	4	2	2	3
dataset_04_00648	4	4	5	4	5	4	4	5	5	3	4	3
dataset_04_00649	3	4	2	2	5	5	4	2	5	2	3	1
dataset_04_00650	4	1	2	2	2	5	3	1	4	2	1	2
dataset_04_00651	4	3	4	2	4	4	4	4	4	3	5	2
dataset_04_00652	4	4	2	2	2	2	4	1	4	2	3	3
dataset_04_00653	4	5	2	3	2	3	4	3	4	1	4	5
dataset_04_00654	5	1	5	2	3	3	2	4	4	2	3	1
dataset_04_00655	5	3	4	2	4	5	4	2	5	4	2	3
dataset_04_00656	4	2	4	4	1	4	4	2	2	2	4	2
dataset_04_00657	4	4	3	2	4	4	3	1	2	2	2	5
dataset_04_00658	3	1	4	2	2	4	4	2	4	1	2	4
dataset_04_00659	4	5	4	5	5	5	5	4	5	5	5	4
dataset_04_00660	4	3	3	2	2	5	5	4	2	2	2	2
dataset_04_00661	2	1	1	2	1	3	2	1	1	1	1	1
dataset_04_00662	4	4	5	2	3	5	4	3	4	3	4	3
dataset_04_00663	5	3	4	5	5	5	5	3	5	5	4	5
dataset_04_00664	4	5	2	2	5	5	5	4	3	2	5	2
dataset_04_00665	5	5	2	3	4	5	5	5	5	5	3	2
dataset_04_00666	5	2	4	1	4	3	2	2	5	3	4	4
dataset_04_00667	4	3	5	2	3	4	4	5	5	5	2	3
dataset_04_00668	5	4	4	5	5	5	5	3	5	5	3	2
dataset_04_00669	5	4	4	2	2	4	4	3	2	2	5	2
dataset_04_00670	4	4	2	3	3	5	2	3	4	2	1	2
dataset_04_00671	5	4	2	5	5	4	3	4	5	5	5	5
dataset_04_00672	4	4	2	2	3	2	4	2	4	1	1	2
dataset_04_00673	5	5	3	4	4	5	4	4	4	3	1	2
dataset_04_00674	4	1	2	3	2	5	2	4	4	2	2	2
dataset_04_00675	5	2	5	3	4	5	4	4	5	5	4	5
dataset_04_00676	3	1	2	2	2	4	3	3	2	2	1	1
dataset_04_00677	4	4	2	4	2	4	4	4	3	1	4	4
dataset_04_00678	4	5	3	2	2	5	3	4	4	1	1	5
dataset_04_00679	1	1	2	2	2	3	1	2	4	1	1	1
dataset_04_00680	3	3	4	2	2	3	4	2	4	2	4	1
dataset_04_00681	4	1	3	2	4	4	5	4	5	1	4	3
dataset_04_00682	1	4	2	2	2	4	4	3	4	4	4	1
dataset_04_00683	4	4	3	2	3	5	4	2	4	1	4	2
dataset_04_00684	5	3	3	4	5	4	5	2	3	2	3	4
dataset_04_00685	3	1	4	4	2	4	5	2	3	1	1	2
dataset_04_00686	4	3	3	3	2	4	3	1	4	3	4	2
dataset_04_00687	4	5	4	3	4	5	4	4	4	4	2	2
dataset_04_00688	1	1	2	1	2	3	1	1	2	1	1	3
dataset_04_00689	3	3	3	2	4	4	2	1	1	1	2	1
dataset_04_00690	4	1	4	1	1	4	2	3	3	1	2	2
dataset_04_00691	4	3	1	1	2	3	4	4	3	3	1	4
dataset_04_00692	2	1	2	1	3	4	2	3	3	1	2	2
dataset_04_00693	4	4	2	2	2	4	2	4	2	2	3	2
dataset_04_00694	5	2	3	3	4	4	4	3	3	1	1	2
dataset_04_00695	3	2	2	1	2	3	2	2	2	1	1	1
dataset_04_00696	2	4	2	2	1	2	2	3	1	1	1	1
dataset_04_00697	2	2	2	3	1	2	2	3	4	2	4	2
dataset_04_00698	5	5	5	4	4	5	5	5	5	4	1	2
dataset_04_00699	5	5	5	4	4	5	4	4	5	2	4	4
dataset_04_00700	4	5	5	4	4	5	4	4	5	2	4	5
dataset_04_00701	4	3	5	2	4	5	5	3	5	2	4	3
dataset_04_00702	4	3	4	2	2	4	4	2	4	4	4	2
dataset_04_00703	4	5	5	2	4	3	5	5	4	2	2	2
dataset_04_00704	5	5	4	4	3	4	5	5	5	4	4	4
dataset_04_00705	4	2	4	2	4	4	1	3	4	1	1	2
dataset_04_00706	5	5	5	4	3	5	5	4	5	3	2	5
dataset_04_00707	4	4	4	4	4	4	4	5	2	2	4	3
dataset_04_00708	5	3	5	2	1	4	4	2	2	2	4	4
dataset_04_00709	4	1	3	2	2	2	4	3	4	2	2	1
dataset_04_00710	5	4	5	4	4	4	5	4	5	5	3	3
dataset_04_00711	3	4	2	2	2	4	4	2	2	1	4	1
dataset_04_00712	5	2	2	1	2	4	3	1	1	2	2	1
dataset_04_00713	4	4	3	4	5	5	3	5	4	5	4	4
dataset_04_00714	5	4	2	2	3	3	4	4	4	2	2	1
dataset_04_00715	4	4	4	2	4	5	4	5	3	3	5	5
dataset_04_00716	5	5	4	5	5	5	4	5	5	4	4	4
dataset_04_00717	4	5	5	4	2	5	5	3	4	4	5	2
dataset_04_00718	5	5	4	4	5	4	5	5	4	4	4	3
dataset_04_00719	4	2	4	2	2	2	2	2	4	4	4	1
dataset_04_00720	5	2	2	4	4	4	4	4	2	1	1	3
dataset_04_00721	4	4	5	4	4	5	5	4	5	4	5	5
dataset_04_00722	5	4	4	3	4	4	2	4	4	4	4	3
dataset_04_00723	2	2	4	4	2	3	3	2	4	2	1	1
dataset_04_00724	3	4	4	2	4	5	4	3	4	4	4	3
dataset_04_00725	1	1	2	3	1	2	1	2	3	1	2	1
dataset_04_00726	5	4	4	4	3	5	4	4	3	5	5	3
dataset_04_00727	4	4	4	2	5	5	2	4	5	4	4	3
dataset_04_00728	2	2	2	2	3	4	2	1	5	2	1	1
dataset_04_00729	4	1	2	1	1	4	2	1	4	1	1	1
dataset_04_00730	4	2	2	2	5	4	3	4	3	4	4	4
dataset_04_00731	4	2	1	3	2	4	4	4	5	2	4	2
dataset_04_00732	5	2	4	5	3	4	4	2	5	2	2	2
dataset_04_00733	4	2	5	2	3	5	4	2	3	2	4	2
dataset_04_00734	5	3	3	4	2	5	4	2	4	4	2	1
dataset_04_00735	5	4	4	2	5	5	5	2	4	5	5	3
dataset_04_00736	3	4	3	3	2	4	1	1	4	4	3	1
dataset_04_00737	2	1	1	2	2	4	2	3	4	1	1	1
dataset_04_00738	5	2	4	3	3	5	4	5	5	4	2	3
dataset_04_00739	5	3	5	5	5	5	4	5	5	2	1	3
dataset_04_00740	4	5	4	2	4	4	4	3	4	2	1	2
dataset_04_00741	4	1	2	3	5	4	2	3	4	1	1	1
dataset_04_00742	4	5	4	2	2	4	5	2	4	4	4	3
dataset_04_00743	1	2	3	2	2	3	2	2	4	3	1	1
dataset_04_00744	3	3	1	1	1	2	1	1	3	1	1	1
dataset_04_00745	4	4	4	1	2	4	4	4	2	2	4	2
dataset_04_00746	4	4	1	4	3	3	4	4	4	3	1	3
dataset_04_00747	5	4	4	2	4	4	4	5	5	3	3	2
dataset_04_00748	4	4	4	3	4	4	3	2	4	2	4	3
dataset_04_00749	5	5	5	3	5	4	4	5	4	4	4	1
dataset_04_00750	4	2	1	2	3	2	2	1	2	1	1	1
dataset_04_00751	2	1	1	2	2	2	4	1	4	1	1	3
dataset_04_00752	4	3	5	2	2	4	3	2	5	2	2	5
dataset_04_00753	4	1	3	2	5	4	2	2	2	1	1	3
dataset_04_00754	2	3	1	2	3	5	5	3	2	1	3	2
dataset_04_00755	3	5	5	4	4	3	2	2	5	3	1	2
dataset_04_00756	2	3	4	2	3	4	2	1	4	1	1	1
dataset_04_00757	5	5	5	5	5	5	5	5	5	5	5	5
dataset_04_00758	3	4	5	2	2	4	4	3	5	2	3	4
dataset_04_00759	5	4	4	4	5	4	5	5	5	5	5	5
dataset_04_00760	4	2	2	4	2	4	4	2	3	2	5	2
dataset_04_00761	3	4	4	5	2	5	4	3	3	2	1	3
dataset_04_00762	3	2	2	2	1	3	1	1	3	1	1	1
dataset_04_00763	3	5	2	2	4	5	4	4	3	2	1	2
dataset_04_00764	4	4	4	2	2	3	5	3	4	2	5	3
dataset_04_00765	2	4	4	2	4	4	2	2	4	2	2	2
dataset_04_00766	4	2	2	3	1	4	2	4	4	2	1	2
dataset_04_00767	4	4	4	4	4	5	4	4	4	4	5	4
dataset_04_00768	5	4	4	4	4	4	5	3	4	5	1	3
dataset_04_00769	2	1	2	3	2	4	4	3	4	1	2	3
dataset_04_00770	4	3	5	4	4	5	4	5	4	4	2	2
dataset_04_00771	4	2	3	3	3	3	5	1	3	4	1	2
dataset_04_00772	2	3	4	2	2	4	4	2	4	3	1	2
dataset_04_00773	4	2	2	2	3	4	4	4	4	2	1	1
dataset_04_00774	5	2	4	5	5	5	5	3	5	3	5	2
dataset_04_00775	4	3	5	2	3	5	5	4	5	5	4	1
dataset_04_00776	4	4	5	4	3	4	5	4	5	2	4	5
dataset_04_00777	4	2	2	2	4	4	2	2	2	2	4	1
dataset_04_00778	5	3	3	3	2	3	2	4	4	2	2	1
dataset_04_00779	5	5	5	3	4	5	4	4	5	5	2	5
dataset_04_00780	5	2	2	4	2	3	4	2	5	4	2	1
dataset_04_00781	2	1	4	2	1	3	1	1	3	1	1	2
dataset_04_00782	5	2	3	1	2	3	2	2	4	1	1	1
dataset_04_00783	4	1	3	3	3	4	4	2	3	3	4	1
dataset_04_00784	2	2	1	1	1	3	2	2	4	1	2	1
dataset_04_00785	5	4	5	1	5	5	4	2	3	3	4	1
dataset_04_00786	5	5	4	3	2	5	4	2	5	2	2	4
dataset_04_00787	2	1	3	2	1	4	2	3	2	1	1	1
dataset_04_00788	2	4	1	2	3	1	2	1	4	2	2	1
dataset_04_00789	4	1	4	3	4	5	3	2	5	2	2	1
dataset_04_00790	3	1	4	1	2	4	4	4	5	2	2	4
dataset_04_00791	2	2	5	1	4	3	4	3	4	2	3	2
dataset_04_00792	5	4	4	3	2	5	4	4	4	4	1	4
dataset_04_00793	5	4	5	2	4	4	4	4	5	4	3	4
dataset_04_00794	4	3	4	2	2	4	2	2	4	2	2	4
dataset_04_00795	4	3	2	5	5	5	4	5	5	4	5	4
dataset_04_00796	5	5	5	5	4	4	3	3	4	2	5	2
dataset_04_00797	2	1	1	1	2	3	1	1	3	1	1	1
dataset_04_00798	2	4	3	1	1	4	4	1	1	1	4	1
dataset_04_00799	4	2	4	3	3	2	2	3	3	2	2	2
dataset_04_00800	4	2	1	1	4	3	1	2	1	1	2	2
dataset_04_00801	2	4	3	5	4	4	4	4	4	4	3	5
dataset_04_00802	3	4	2	1	3	4	4	3	1	1	3	1
dataset_04_00803	5	3	2	2	2	4	2	2	2	2	1	4
dataset_04_00804	2	1	5	1	1	4	1	1	4	1	2	1
dataset_04_00805	3	2	2	1	2	4	2	2	5	1	3	2
dataset_04_00806	1	2	3	3	4	4	3	2	4	2	2	1
dataset_04_00807	5	3	5	2	4	5	3	4	5	5	2	4
dataset_04_00808	4	3	5	5	2	5	4	4	4	5	4	2
dataset_04_00809	5	3	4	4	4	5	5	5	4	4	4	4
dataset_04_00810	2	3	3	1	4	4	2	5	1	1	1	1
dataset_04_00811	4	4	4	4	2	5	3	5	4	2	2	1
dataset_04_00812	3	4	4	2	4	5	4	5	5	4	3	5
dataset_04_00813	4	3	3	1	5	2	4	3	4	3	4	2
dataset_04_00814	5	1	4	2	4	5	4	3	4	1	4	4
dataset_04_00815	2	1	1	1	1	2	2	1	1	1	1	2
dataset_04_00816	3	4	5	4	5	4	4	5	5	4	4	3
dataset_04_00817	5	5	4	5	4	5	3	4	5	4	5	3
dataset_04_00818	5	4	3	5	2	4	4	3	5	4	1	2
dataset_04_00819	4	4	3	2	4	5	4	2	5	4	4	4
dataset_04_00820	5	2	4	2	2	3	2	2	4	3	1	2
dataset_04_00821	4	5	4	2	5	5	5	4	5	4	2	4
dataset_04_00822	3	1	2	1	5	3	2	2	4	1	1	1
dataset_04_00823	4	2	5	2	2	4	4	2	4	2	1	1
dataset_04_00824	2	3	3	4	2	5	3	2	4	2	2	2
dataset_04_00825	4	3	2	1	2	4	2	2	3	1	3	1
dataset_04_00826	5	4	1	1	4	4	4	4	4	2	4	2
dataset_04_00827	5	5	5	5	5	5	5	5	5	4	5	4
dataset_04_00828	5	1	2	3	3	4	1	3	5	1	1	2
dataset_04_00829	3	2	3	2	2	5	5	5	4	5	3	4
dataset_04_00830	4	5	3	2	2	4	3	3	4	3	4	3
dataset_04_00831	5	4	4	5	4	4	4	3	5	3	3	4
dataset_04_00832	4	2	4	2	3	3	3	3	2	4	3	2
dataset_04_00833	5	2	2	2	4	2	3	1	2	1	1	1
dataset_04_00834	4	5	5	2	5	5	5	4	5	4	3	3
dataset_04_00835	4	2	5	4	4	4	4	4	2	1	4	1
dataset_04_00836	2	3	3	2	4	4	4	2	5	1	1	2
dataset_04_00837	2	3	5	4	2	4	4	5	4	5	2	4
dataset_04_00838	2	1	1	1	1	2	3	4	2	1	2	1
dataset_04_00839	3	2	2	3	3	4	2	2	4	2	1	3
dataset_04_00840	2	3	4	4	3	4	3	4	2	2	1	2
dataset_04_00841	4	1	1	2	1	2	2	2	2	1	1	1
