respondent_id	Q01	Q02	Q03	Q04	Q05	Q06	Q07	Q08	Q09	Q10	Q11	Q12
dataset_01_00420	5	4	2	4	2	5	5	5	5	5	4	3
dataset_01_00421	4	2	2	3	3	5	3	3	2	4	4	1
dataset_01_00422	4	4	2	4	3	5	4	1	4	1	1	3
dataset_01_00423	4	2	4	3	4	5	5	2	5	2	3	2
dataset_01_00424	2	2	3	1	2	5	5	4	4	2	2	4
dataset_01_00425	0	3	2	3	2	4	5	4	4	3	4	5
dataset_01_00426	4	2	3	4	3	5	5	5	5	5	5	4
dataset_01_00427	4	2	1	1	1	3	2	5	4	1	4	4
dataset_01_00428	5	2	3	1	4	3	3	2	4	4	4	3
dataset_01_00429	4	4	1	2	2	3	2	4	5	2	4	2
dataset_01_00430	5	3	2	2	4	4	4	2	3	1	1	1
dataset_01_00431	4	2	1	3	2	4	4	2	3	4	2	1
dataset_01_00432	5	2	4	2	4	4	4	2	4	3	3	2
dataset_01_00433	4	4	4	2	0	5	5	5	5	3	5	5
dataset_01_00434	5	4	1	2	4	4	2	1	3	4	1	1
dataset_01_00435	5	3	4	4	5	4	4	4	4	2	1	2
dataset_01_00436	5	4	4	2	2	4	0	2	2	2	1	2
dataset_01_00437	4	2	2	3	2	3	4	4	3	1	4	1
dataset_01_00438	5	3	4	2	3	5	4	5	4	4	5	3
dataset_01_00439	3	2	2	1	4	2	1	1	1	1	1	1
dataset_01_00440	5	4	2	4	4	0	4	2	5	3	4	3
dataset_01_00441	1	1	1	1	1	2	4	2	3	3	1	1
dataset_01_00442	5	5	5	5	5	5	5	5	4	4	4	3
dataset_01_00443	4	4	2	2	3	4	4	3	2	4	2	2
dataset_01_00444	4	4	5	5	5	5	5	5	5	5	0	4
dataset_01_00445	4	1	5	2	2	4	3	2	4	4	2	1
dataset_01_00446	5	4	4	4	4	4	4	4	5	2	1	3
dataset_01_00447	0	4	2	4	4	4	4	2	3	3	4	3
dataset_01_00448	2	1	4	5	3	4	4	2	4	2	3	1
dataset_01_00449	4	4	4	2	2	2	1	3	5	2	2	2
dataset_01_00450	5	3	4	4	4	5	4	5	5	2	5	5
dataset_01_00451	3	3	4	1	3	4	4	3	3	3	3	4
dataset_01_00452	4	1	1	1	2	1	4	2	1	1	2	1
dataset_01_00453	4	4	5	3	4	5	4	4	4	3	1	4
dataset_01_00454	2	1	2	2	3	3	4	4	5	3	5	2
dataset_01_00455	0	1	2	2	3	4	1	2	4	2	2	2
dataset_01_00456	4	4	4	4	4	4	4	2	5	2	5	4
dataset_01_00457	5	3	4	4	5	4	5	4	2	2	2	2
dataset_01_00458	4	5	2	5	5	4	2	2	2	3	1	2
dataset_01_00459	4	1	2	1	1	3	3	4	4	4	4	2
dataset_01_00460	4	5	5	5	5	5	4	5	5	4	2	4
dataset_01_00461	3	3	3	2	4	4	4	4	4	2	1	3
dataset_01_00462	0	5	5	4	2	5	5	5	5	5	5	5
dataset_01_00463	0	1	4	2	1	3	3	2	3	3	2	1
dataset_01_00464	5	5	5	4	5	5	4	4	4	4	4	4
dataset_01_00465	0	2	2	1	1	3	4	2	4	1	2	2
dataset_01_00466	4	1	3	2	4	2	2	2	3	1	2	4
dataset_01_00467	5	5	4	3	1	4	2	2	4	1	2	1
dataset_01_00468	2	1	1	1	4	3	5	4	5	5	5	2
dataset_01_00469	2	5	5	4	4	4	4	5	4	4	4	4
dataset_01_00470	5	4	4	4	4	5	3	2	2	2	3	3
dataset_01_00471	4	2	4	3	4	3	4	2	4	2	1	2
dataset_01_00472	5	5	5	3	4	5	4	4	4	2	2	3
dataset_01_00473	2	4	1	2	4	4	3	5	5	3	5	2
dataset_01_00474	3	2	1	1	1	3	3	2	4	1	2	1
dataset_01_00475	5	4	4	4	5	4	4	2	4	2	5	1
dataset_01_00476	5	4	5	3	4	4	5	3	3	5	1	1
dataset_01_00477	3	3	3	3	4	4	2	2	1	2	3	1
dataset_01_00478	4	2	3	1	3	4	4	3	4	4	5	2
dataset_01_00479	5	1	2	2	4	3	4	4	4	4	5	3
dataset_01_00480	4	4	4	3	3	5	4	4	4	3	4	5
dataset_01_00481	3	4	2	2	2	4	4	4	4	2	2	3
dataset_01_00482	0	1	2	2	2	1	4	2	3	5	1	0
dataset_01_00483	5	3	3	1	1	5	5	4	5	5	5	5
dataset_01_00484	5	4	4	2	4	5	4	3	5	2	1	1
dataset_01_00485	2	4	4	3	3	5	5	4	4	2	4	2
dataset_01_00486	2	4	4	2	2	4	5	2	3	3	5	4
dataset_01_00487	1	3	2	1	3	3	4	4	4	1	4	3
dataset_01_00488	4	4	4	5	2	4	4	4	5	4	4	5
dataset_01_00489	2	4	1	2	4	4	4	3	5	3	5	4
dataset_01_00490	4	2	1	2	2	5	4	2	4	3	3	1
dataset_01_00491	3	3	2	2	3	4	4	5	4	3	5	5
dataset_01_00492	5	4	5	5	5	4	2	4	1	1	1	1
dataset_01_00493	4	4	4	2	3	4	3	2	3	2	4	2
dataset_01_00494	0	5	4	4	2	4	4	5	3	4	3	1
dataset_01_00495	5	4	5	5	5	5	4	4	5	5	5	5
dataset_01_00496	5	5	5	5	3	5	4	4	4	2	2	2
dataset_01_00497	4	4	3	3	4	5	5	5	4	5	3	4
dataset_01_00498	4	2	4	4	2	4	4	5	4	4	1	2
dataset_01_00499	0	3	4	2	2	4	3	3	2	4	1	4
dataset_01_00500	3	4	2	2	4	4	4	1	4	1	2	5
dataset_01_00501	5	2	4	4	5	5	2	2	5	4	3	1
dataset_01_00502	0	1	1	1	1	1	4	1	4	3	2	2
dataset_01_00503	4	4	2	1	1	4	2	2	3	2	4	1
dataset_01_00504	4	2	4	2	4	4	3	2	4	4	2	2
dataset_01_00505	4	4	5	2	4	5	5	5	5	5	5	5
dataset_01_00506	4	5	5	2	4	5	4	4	5	2	2	2
dataset_01_00507	5	5	4	3	4	5	4	5	4	3	4	2
dataset_01_00508	3	0	1	2	2	3	1	1	3	1	1	1
dataset_01_00509	4	4	4	4	4	4	3	4	3	1	2	2
dataset_01_00510	5	5	5	4	5	5	4	3	3	4	4	2
dataset_01_00511	4	1	2	2	3	4	4	5	5	5	4	5
dataset_01_00512	5	1	4	2	4	4	4	2	1	0	2	1
dataset_01_00513	4	1	2	2	3	0	5	5	5	4	5	4
dataset_01_00514	2	1	4	4	3	4	5	5	5	4	4	2
dataset_01_00515	4	4	4	4	4	0	4	5	4	4	4	4
dataset_01_00516	5	5	5	3	5	5	5	5	5	5	4	2
dataset_01_00517	4	5	4	2	2	5	5	2	4	1	3	3
dataset_01_00518	4	3	4	2	4	4	4	4	3	1	5	3
dataset_01_00519	3	4	4	4	4	4	2	3	4	4	1	3
dataset_01_00520	5	2	4	3	2	5	5	5	5	4	5	5
dataset_01_00521	0	1	2	3	2	4	5	5	5	2	3	5
dataset_01_00522	1	1	0	1	2	3	4	4	4	5	4	2
dataset_01_00523	3	2	0	5	3	5	2	5	5	5	4	3
dataset_01_00524	4	1	3	3	2	4	2	2	3	3	1	1
dataset_01_00525	5	4	4	3	2	5	4	4	5	2	5	5
dataset_01_00526	5	5	5	5	3	5	5	5	4	4	3	0
dataset_01_00527	0	1	5	4	3	3	2	4	4	2	2	4
dataset_01_00528	4	5	3	4	3	5	2	3	3	5	4	4
dataset_01_00529	5	4	5	5	5	4	3	4	4	1	1	2
dataset_01_00530	4	3	4	4	4	4	1	5	1	2	1	4
dataset_01_00531	4	4	5	2	3	4	2	1	3	1	1	2
dataset_01_00532	5	4	4	5	3	4	4	5	2	2	3	2
dataset_01_00533	4	4	4	4	4	2	3	1	3	1	1	2
dataset_01_00534	4	5	5	3	4	5	5	5	5	4	5	5
dataset_01_00535	5	5	4	5	4	5	4	4	4	3	2	1
dataset_01_00536	3	4	4	2	4	4	4	2	4	4	1	1
dataset_01_00537	2	1	2	4	4	2	2	2	4	2	2	2
dataset_01_00538	4	1	2	1	2	4	2	3	3	2	2	3
dataset_01_00539	5	2	4	3	2	5	2	3	3	2	4	1
dataset_01_00540	4	2	4	3	4	4	3	4	2	4	5	4
dataset_01_00541	3	4	4	2	5	5	5	5	5	4	5	3
dataset_01_00542	2	4	4	2	4	5	4	4	5	5	5	5
dataset_01_00543	3	4	4	4	4	5	4	2	3	4	2	2
dataset_01_00544	5	4	4	4	2	4	1	1	2	1	1	1
dataset_01_00545	5	3	3	3	2	4	2	4	4	2	4	1
dataset_01_00546	4	4	2	3	3	4	3	3	2	1	2	3
dataset_01_00547	3	1	3	2	5	4	5	4	5	3	2	4
dataset_01_00548	4	1	1	1	2	2	3	2	2	2	4	1
dataset_01_00549	0	3	2	2	2	4	4	4	4	3	3	4
dataset_01_00550	2	1	4	2	3	3	1	1	2	0	1	1
dataset_01_00551	2	2	2	1	1	4	4	0	5	2	5	4
dataset_01_00552	5	5	5	4	5	5	5	1	5	2	5	1
dataset_01_00553	4	1	4	2	4	3	4	4	4	1	4	1
dataset_01_00554	5	5	4	3	4	5	3	2	2	3	3	1
dataset_01_00555	0	1	4	1	3	5	3	3	5	4	4	4
dataset_01_00556	1	5	2	1	3	3	3	4	4	2	3	3
dataset_01_00557	0	1	1	2	2	3	2	4	3	1	1	2
dataset_01_00558	4	3	4	1	2	4	2	2	1	2	3	3
dataset_01_00559	5	5	5	5	4	5	5	4	5	2	4	4
dataset_01_00560	3	2	2	4	4	5	2	5	2	2	5	2
dataset_01_00561	3	2	4	2	2	4	4	4	4	2	2	2
dataset_01_00562	4	1	4	4	2	5	3	3	2	2	4	1
dataset_01_00563	2	2	2	2	4	5	5	5	0	2	4	4
dataset_01_00564	5	4	4	4	5	5	4	3	3	2	0	1
dataset_01_00565	2	2	2	1	2	4	4	3	3	3	5	2
dataset_01_00566	2	3	2	4	2	4	1	4	3	1	1	1
dataset_01_00567	4	2	1	1	2	4	4	2	2	3	1	2
dataset_01_00568	5	4	4	2	4	4	4	4	4	4	4	2
dataset_01_00569	5	4	4	3	3	4	3	3	4	4	4	4
dataset_01_00570	4	2	2	2	1	4	2	2	4	2	2	4
dataset_01_00571	0	3	4	1	1	2	4	2	2	2	1	1
dataset_01_00572	2	1	4	2	2	3	2	3	2	1	2	1
dataset_01_00573	5	4	5	3	0	5	5	5	5	5	5	5
dataset_01_00574	5	2	3	2	2	5	4	5	4	4	4	5
dataset_01_00575	5	4	3	1	5	5	5	4	5	2	5	2
dataset_01_00576	4	1	4	3	3	4	5	4	4	3	2	2
dataset_01_00577	5	2	4	5	4	5	5	4	5	5	5	3
dataset_01_00578	3	1	4	3	2	3	5	4	5	2	0	2
dataset_01_00579	4	2	2	2	3	2	2	1	4	3	2	1
dataset_01_00580	4	1	4	2	2	4	4	4	5	3	4	4
dataset_01_00581	3	1	4	1	1	2	4	2	4	3	1	1
dataset_01_00582	5	0	4	2	4	5	4	2	4	4	5	5
dataset_01_00583	0	3	1	1	3	3	2	1	3	1	1	1
dataset_01_00584	4	4	4	3	5	5	3	4	4	3	4	1
dataset_01_00585	4	4	5	4	5	5	4	2	5	3	4	2
dataset_01_00586	3	4	2	1	3	2	1	1	1	2	1	1
dataset_01_00587	3	1	2	3	2	3	2	1	4	1	1	1
dataset_01_00588	5	5	4	3	4	4	2	3	4	2	1	2
dataset_01_00589	5	5	4	4	4	5	3	3	4	2	2	2
dataset_01_00590	2	3	1	1	1	2	2	2	3	1	4	2
dataset_01_00591	5	3	4	3	4	4	0	4	5	3	1	5
dataset_01_00592	4	3	4	2	2	4	0	2	2	2	1	1
dataset_01_00593	2	5	1	1	4	5	4	2	4	4	2	3
dataset_01_00594	1	2	4	1	1	2	2	2	4	1	2	1
dataset_01_00595	0	1	1	1	1	1	2	2	2	0	1	1
dataset_01_00596	5	4	4	4	4	5	4	4	4	2	3	2
dataset_01_00597	5	4	4	5	4	5	4	5	5	5	4	2
dataset_01_00598	5	0	3	4	3	4	4	2	2	2	2	1
dataset_01_00599	4	4	3	5	3	4	4	5	4	4	4	4
dataset_01_00600	5	5	3	5	5	5	5	3	4	3	4	5
dataset_01_00601	0	1	1	2	1	3	3	4	4	2	2	2
dataset_01_00602	5	1	2	1	3	4	5	2	4	1	3	1
dataset_01_00603	4	3	5	5	5	5	2	2	5	3	1	2
dataset_01_00604	5	4	4	2	3	5	3	2	5	2	1	2
dataset_01_00605	5	4	4	4	1	5	4	1	2	1	2	2
dataset_01_00606	2	2	2	2	2	1	4	1	3	1	1	1
dataset_01_00607	4	3	4	4	4	4	2	2	4	2	2	1
dataset_01_00608	5	3	5	3	5	4	2	4	4	1	1	1
dataset_01_00609	4	3	2	2	3	4	5	2	4	2	3	1
dataset_01_00610	4	1	1	1	1	2	2	2	3	4	1	1
dataset_01_00611	4	5	2	3	4	5	3	4	3	2	2	2
dataset_01_00612	5	4	4	4	5	5	4	3	4	3	3	5
dataset_01_00613	5	2	5	2	4	5	4	5	5	4	5	3
dataset_01_00614	2	2	2	4	3	5	3	5	4	2	2	2
dataset_01_00615	5	1	2	4	3	5	4	2	4	4	4	2
dataset_01_00616	5	5	5	3	5	5	5	4	3	2	3	1
dataset_01_00617	4	1	5	1	2	4	4	4	3	3	5	4
dataset_01_00618	5	3	4	3	2	5	5	5	5	5	4	5
dataset_01_00619	5	4	4	4	4	4	3	2	0	4	2	2
dataset_01_00620	3	4	4	3	4	5	4	5	4	2	4	4
dataset_01_00621	5	3	4	2	3	4	4	4	4	2	2	4
dataset_01_00622	4	3	4	5	4	5	5	3	0	1	1	2
dataset_01_00623	3	1	1	3	2	3	5	4	5	4	2	4
dataset_01_00624	5	3	5	3	5	5	4	4	4	1	3	1
dataset_01_00625	3	5	5	4	4	5	4	5	5	2	4	4
dataset_01_00626	5	4	3	2	3	4	4	2	5	3	2	3
dataset_01_00627	2	2	3	2	4	4	3	4	4	1	2	2
dataset_01_00628	3	2	2	1	2	4	4	2	4	1	1	1
dataset_01_00629	0	1	2	1	2	4	3	4	5	1	1	2
dataset_01_00630	5	2	4	4	4	5	2	4	3	4	3	1
dataset_01_00631	2	3	1	1	3	2	2	1	2	4	1	1
dataset_01_00632	4	2	5	2	2	5	5	4	4	5	4	3
dataset_01_00633	5	5	5	5	5	5	3	1	0	1	3	1
dataset_01_00634	5	3	5	3	2	4	5	3	5	4	2	3
dataset_01_00635	4	4	3	3	3	2	2	2	2	1	2	1
dataset_01_00636	4	0	4	3	2	4	3	1	2	0	1	1
dataset_01_00637	5	5	4	3	3	4	1	2	3	2	1	3
dataset_01_00638	4	2	2	3	2	4	5	4	4	3	2	3
dataset_01_00639	4	5	4	4	4	4	1	2	4	1	1	2
dataset_01_00640	5	4	5	4	4	5	2	1	4	1	3	1
dataset_01_00641	4	2	4	4	2	3	1	1	0	1	2	2
dataset_01_00642	4	4	4	2	2	4	1	1	1	1	2	1
dataset_01_00643	3	2	3	1	2	4	2	4	4	2	2	1
dataset_01_00644	4	2	2	3	3	3	1	2	2	4	1	1
dataset_01_00645	4	3	2	4	2	5	4	5	5	5	3	5
dataset_01_00646	5	1	2	2	5	5	2	2	5	5	3	5
dataset_01_00647	3	3	1	3	2	4	5	5	5	5	4	5
dataset_01_00648	3	3	2	1	2	4	4	2	4	3	4	5
dataset_01_00649	3	4	4	2	4	4	3	2	4	4	4	2
dataset_01_00650	4	4	2	2	3	5	2	2	4	4	3	5
dataset_01_00651	3	3	3	2	4	4	4	3	4	2	2	2
dataset_01_00652	4	3	2	4	3	4	1	0	5	1	1	1
dataset_01_00653	4	1	3	2	2	2	1	3	2	1	1	1
dataset_01_00654	5	5	5	5	5	5	5	5	5	5	5	5
dataset_01_00655	4	4	5	4	4	4	2	3	4	1	1	1
dataset_01_00656	5	5	4	3	4	5	4	3	2	3	4	2
dataset_01_00657	3	2	4	1	2	3	4	2	1	2	1	1
dataset_01_00658	5	4	4	4	4	5	5	4	5	5	4	5
dataset_01_00659	4	4	4	2	4	4	2	2	3	1	2	3
dataset_01_00660	3	2	4	3	1	4	4	4	4	5	3	2
dataset_01_00661	4	2	4	3	4	3	4	1	4	3	4	4
dataset_01_00662	5	4	3	5	5	5	4	2	4	1	2	2
dataset_01_00663	4	3	3	3	2	5	5	2	4	4	4	4
dataset_01_00664	2	4	4	2	3	2	4	1	3	1	1	2
dataset_01_00665	4	2	2	4	3	4	4	2	3	1	4	1
dataset_01_00666	4	4	4	3	4	4	5	3	5	4	2	5
dataset_01_00667	4	0	0	1	2	2	3	2	3	1	1	2
dataset_01_00668	3	3	5	4	4	5	4	5	5	2	5	2
dataset_01_00669	4	4	4	2	1	3	2	2	2	1	1	1
dataset_01_00670	4	3	4	2	2	4	3	2	2	2	4	1
dataset_01_00671	4	4	4	2	2	5	5	4	5	4	5	5
dataset_01_00672	4	3	4	2	2	4	5	2	4	4	1	1
dataset_01_00673	3	2	1	2	3	3	0	1	4	4	4	2
dataset_01_00674	5	4	5	4	5	4	3	2	3	1	5	1
dataset_01_00675	4	5	5	4	2	5	5	5	5	5	5	0
dataset_01_00676	1	1	4	1	3	4	4	2	3	4	3	3
dataset_01_00677	3	2	2	2	4	3	4	1	3	2	1	1
dataset_01_00678	3	3	4	1	4	5	4	4	5	1	2	4
dataset_01_00679	3	1	2	1	2	3	1	2	4	3	3	3
dataset_01_00680	2	2	2	1	2	5	5	2	5	1	5	3
dataset_01_00681	5	5	5	5	5	4	2	1	1	1	1	2
dataset_01_00682	4	3	1	3	2	3	2	1	2	1	1	1
dataset_01_00683	4	3	4	4	3	2	2	2	2	1	1	1
dataset_01_00684	4	5	2	2	4	4	2	1	4	2	2	2
dataset_01_00685	5	3	4	3	4	5	4	4	4	1	5	4
dataset_01_00686	1	4	5	2	2	5	3	4	2	1	2	1
dataset_01_00687	5	5	4	3	4	5	5	4	4	5	5	4
dataset_01_00688	4	2	4	2	3	5	3	4	0	2	3	4
dataset_01_00689	4	4	4	4	4	5	2	1	1	1	1	1
dataset_01_00690	2	4	2	3	4	5	5	4	5	2	2	5
dataset_01_00691	2	1	1	1	2	3	2	2	5	1	2	2
dataset_01_00692	5	5	4	4	4	2	1	2	2	1	1	1
dataset_01_00693	5	0	5	4	4	4	2	4	1	3	4	1
dataset_01_00694	2	2	2	2	3	4	4	4	5	2	4	2
dataset_01_00695	4	2	4	3	4	4	3	1	4	1	1	2
dataset_01_00696	5	2	4	3	4	5	4	5	5	5	3	3
dataset_01_00697	3	4	0	4	4	5	4	4	3	4	1	1
dataset_01_00698	4	4	4	3	4	4	5	5	4	3	5	2
dataset_01_00699	5	5	5	5	5	5	4	4	4	2	1	2
dataset_01_00700	5	4	5	0	3	5	5	5	5	4	5	2
dataset_01_00701	4	2	5	3	3	4	4	4	3	3	1	4
dataset_01_00702	3	4	3	4	2	4	4	4	5	3	3	2
dataset_01_00703	5	5	4	5	4	5	5	4	4	5	4	4
dataset_01_00704	4	4	0	2	4	4	0	4	4	1	4	2
dataset_01_00705	4	2	5	2	4	5	4	4	2	2	2	1
dataset_01_00706	5	5	5	3	3	5	4	4	5	3	4	4
dataset_01_00707	3	1	3	2	3	5	5	4	5	5	2	4
dataset_01_00708	5	4	5	5	4	5	4	3	3	2	3	1
dataset_01_00709	5	4	3	3	4	5	2	3	4	1	2	2
dataset_01_00710	4	4	3	4	3	5	4	3	4	3	5	5
dataset_01_00711	3	2	3	2	2	3	1	2	2	2	2	1
dataset_01_00712	1	1	1	2	2	1	1	4	4	4	3	3
dataset_01_00713	5	4	4	2	5	5	4	3	3	2	3	5
dataset_01_00714	2	3	1	1	3	2	2	2	1	2	1	1
dataset_01_00715	2	4	5	4	4	4	1	5	3	2	3	1
dataset_01_00716	5	3	1	2	2	4	5	4	4	2	5	5
dataset_01_00717	4	4	5	4	4	5	5	4	5	4	5	4
dataset_01_00718	4	4	2	5	2	5	4	4	4	2	2	5
dataset_01_00719	4	4	4	3	5	4	2	2	2	2	3	2
dataset_01_00720	2	2	2	1	1	2	3	2	2	2	2	2
dataset_01_00721	5	2	5	3	3	5	5	5	5	2	3	4
dataset_01_00722	4	4	5	4	4	5	4	3	4	1	3	5
dataset_01_00723	3	3	4	3	3	5	4	5	4	4	2	4
dataset_01_00724	4	4	4	3	2	4	4	1	2	2	2	1
dataset_01_00725	4	3	2	2	4	3	4	1	4	2	1	1
dataset_01_00726	3	3	1	1	3	4	3	2	3	1	2	1
dataset_01_00727	2	2	1	1	2	3	0	4	4	1	2	2
dataset_01_00728	5	4	4	3	5	5	5	5	5	3	5	4
dataset_01_00729	5	2	2	5	4	4	4	4	2	1	1	4
dataset_01_00730	5	5	5	4	5	5	2	1	4	1	1	1
dataset_01_00731	5	3	5	2	5	5	5	2	4	5	4	3
dataset_01_00732	5	4	4	2	5	4	4	3	4	4	2	4
dataset_01_00733	3	2	5	4	4	3	2	1	2	1	1	1
dataset_01_00734	4	4	2	4	4	4	4	2	3	2	1	1
dataset_01_00735	2	3	1	2	1	4	5	4	4	3	2	1
dataset_01_00736	5	5	4	4	5	5	5	4	2	3	4	4
dataset_01_00737	5	2	2	2	5	5	3	3	5	2	2	5
dataset_01_00738	2	4	4	4	5	4	3	5	4	3	4	3
dataset_01_00739	4	4	2	1	4	5	5	5	5	5	5	5
dataset_01_00740	3	2	5	4	4	4	3	1	2	1	2	1
dataset_01_00741	5	4	4	3	5	5	5	4	4	3	5	4
dataset_01_00742	5	1	4	4	4	5	3	4	2	4	4	5
dataset_01_00743	3	0	2	1	2	1	1	2	3	1	1	1
dataset_01_00744	4	5	4	4	5	5	4	3	4	2	4	4
dataset_01_00745	4	3	2	2	2	5	2	5	4	1	4	2
dataset_01_00746	0	4	5	4	4	5	4	2	4	5	1	5
dataset_01_00747	4	2	4	1	2	4	4	3	2	1	1	1
dataset_01_00748	4	1	1	1	1	2	1	1	4	1	1	1
dataset_01_00749	4	2	2	1	1	2	2	2	4	2	1	1
dataset_01_00750	0	2	2	2	5	3	3	2	3	1	2	3
dataset_01_00751	3	1	4	1	0	2	1	3	4	1	2	1
dataset_01_00752	4	4	4	4	5	5	4	4	5	2	2	0
dataset_01_00753	4	3	2	2	2	3	3	5	4	5	5	5
dataset_01_00754	3	4	4	4	3	3	2	3	4	1	1	1
dataset_01_00755	5	4	4	4	5	4	4	2	3	2	2	3
dataset_01_00756	5	0	5	4	4	5	4	2	4	2	5	5
dataset_01_00757	4	2	2	3	2	5	5	5	5	4	4	5
dataset_01_00758	5	5	3	4	5	5	4	1	3	2	5	3
dataset_01_00759	4	2	5	2	2	4	3	2	2	1	1	2
dataset_01_00760	0	4	2	2	3	4	2	2	4	1	4	2
dataset_01_00761	4	3	3	2	2	3	4	1	1	1	2	3
dataset_01_00762	0	1	1	2	2	4	4	4	4	1	2	2
dataset_01_00763	5	5	5	4	3	5	5	5	4	3	1	5
dataset_01_00764	4	2	1	2	4	3	3	4	4	4	2	4
dataset_01_00765	3	4	4	2	4	5	5	4	2	4	5	3
dataset_01_00766	5	5	4	4	4	5	4	2	3	4	2	2
dataset_01_00767	4	4	5	5	5	5	5	5	5	4	4	5
dataset_01_00768	5	5	4	5	4	5	3	2	4	2	4	4
dataset_01_00769	5	2	2	3	4	4	3	3	3	1	1	3
dataset_01_00770	4	5	2	3	5	5	4	5	5	4	4	5
dataset_01_00771	3	5	5	5	4	4	2	0	1	2	2	2
dataset_01_00772	5	5	5	5	5	5	4	2	2	1	1	2
dataset_01_00773	5	5	5	3	5	5	1	4	4	2	1	1
dataset_01_00774	5	5	5	5	5	5	4	2	1	4	4	2
dataset_01_00775	5	3	2	4	3	5	4	5	5	5	3	5
dataset_01_00776	2	3	2	2	3	4	2	2	5	2	3	2
dataset_01_00777	3	4	3	2	3	4	4	2	2	1	2	4
dataset_01_00778	4	3	4	2	2	3	3	2	4	2	1	2
dataset_01_00779	3	5	4	4	3	5	2	4	3	3	3	2
dataset_01_00780	4	1	2	2	2	3	4	3	3	1	1	1
dataset_01_00781	5	4	3	2	2	4	2	2	1	2	2	2
dataset_01_00782	4	3	2	2	4	4	4	4	4	3	4	5
dataset_01_00783	3	2	4	3	4	4	5	5	5	3	2	1
dataset_01_00784	3	4	2	3	3	5	4	2	4	1	1	1
dataset_01_00785	2	4	2	2	2	4	3	0	2	1	2	2
dataset_01_00786	5	4	4	4	4	3	1	2	2	1	1	1
dataset_01_00787	5	4	4	2	4	5	1	4	3	2	0	2
dataset_01_00788	5	5	4	5	5	5	5	4	4	3	3	2
dataset_01_00789	5	3	4	4	2	5	5	4	4	5	4	3
dataset_01_00790	2	2	4	2	3	2	2	1	2	1	2	1
dataset_01_00791	2	1	2	2	1	1	1	1	2	1	1	1
dataset_01_00792	5	5	5	4	2	5	2	2	4	2	4	2
dataset_01_00793	4	2	4	3	1	3	4	4	4	1	2	2
dataset_01_00794	5	4	2	1	3	4	3	4	4	0	3	1
dataset_01_00795	3	4	2	2	2	4	2	3	4	3	1	2
dataset_01_00796	1	1	4	3	2	4	3	2	3	1	1	1
dataset_01_00797	5	5	4	4	4	5	4	2	5	4	2	2
dataset_01_00798	3	1	4	2	3	4	3	2	4	2	2	3
dataset_01_00799	5	5	4	4	5	4	2	3	5	2	2	3
dataset_01_00800	5	4	3	5	3	4	2	2	3	1	1	2
dataset_01_00801	0	2	4	2	3	4	2	2	1	1	1	2
dataset_01_00802	2	3	2	3	5	4	2	2	4	3	2	1
dataset_01_00803	4	5	5	4	4	5	5	4	3	3	1	1
dataset_01_00804	4	1	1	1	3	4	3	5	5	4	2	3
dataset_01_00805	3	1	3	3	2	3	3	1	1	1	1	1
dataset_01_00806	4	3	2	2	4	5	5	4	2	1	2	2
dataset_01_00807	5	5	2	3	3	4	1	2	2	1	2	2
dataset_01_00808	0	1	0	3	1	4	2	2	3	1	1	1
dataset_01_00809	3	4	4	2	3	4	3	2	2	2	1	1
dataset_01_00810	5	4	4	5	4	4	3	1	3	3	1	1
dataset_01_00811	1	1	2	1	3	3	4	3	4	1	4	4
dataset_01_00812	2	1	1	2	2	2	2	1	0	1	4	3
dataset_01_00813	4	5	2	2	3	3	4	3	2	2	2	1
dataset_01_00814	5	1	5	4	4	4	5	5	4	3	5	3
dataset_01_00815	2	0	3	2	4	4	4	5	2	5	5	2
dataset_01_00816	5	5	5	4	5	5	4	4	2	1	2	3
dataset_01_00817	1	1	1	2	1	3	3	2	3	2	3	2
dataset_01_00818	0	1	1	2	2	2	1	4	4	5	2	2
dataset_01_00819	5	5	4	4	3	5	4	3	2	2	1	2
dataset_01_00820	0	2	4	2	4	4	2	4	1	1	1	2
dataset_01_00821	0	1	1	1	3	2	2	2	2	1	2	1
dataset_01_00822	5	5	5	4	4	5	4	4	2	2	2	3
dataset_01_00823	4	3	5	4	4	5	2	1	4	4	4	1
dataset_01_00824	5	4	4	3	3	5	4	5	4	5	4	5
dataset_01_00825	3	2	2	2	2	5	4	4	3	4	4	4
dataset_01_00826	4	4	2	4	2	5	3	1	3	2	2	2
dataset_01_00827	5	4	3	2	3	4	2	3	3	5	1	1
dataset_01_00828	5	0	4	4	0	5	4	1	1	4	2	2
dataset_01_00829	4	4	5	4	4	4	4	2	5	3	1	1
dataset_01_00830	4	4	5	3	5	4	2	3	4	4	0	4
dataset_01_00831	2	5	2	2	2	4	5	4	5	4	2	2
dataset_01_00832	4	5	5	2	3	4	2	2	5	2	2	1
dataset_01_00833	4	4	2	4	2	4	3	2	5	2	3	1
dataset_01_00834	4	4	2	1	1	4	2	2	4	1	5	4
dataset_01_00835	0	1	0	1	1	3	4	5	3	5	1	5
dataset_01_00836	3	4	1	2	5	4	3	2	4	1	4	5
dataset_01_00837	3	4	4	4	3	4	2	1	2	2	2	2
dataset_01_00838	5	5	5	5	5	5	5	3	3	2	4	4
dataset_01_00839	1	1	3	1	1	2	4	4	4	0	2	2
dataset_01_00840	5	5	4	3	4	5	5	5	0	5	5	5
dataset_01_00841	0	3	4	2	4	3	4	3	5	3	1	1
