participant_id	gender	credit_allocation	feedback_reactivity
P03483	1	61.46220137724188	47.90283953233734
P03484	1	49.52245747671122	43.17671182373611
P03485	1	28.717922135154186	55.99097531228744
P03486	1	52.06881681644347	35.449315677685284
P03487	1	44.51465212890341	57.516956654367824
P03488	1	59.9029497732641	34.95914886351743
P03489	1	41.87066748395863	62.58976233122821
P03490	1	65.46165306948888	31.05663466540919
P03491	1	75.90840961123881	55.00011876978128
P03492	1	45.921203065604374	35.521372013484715
P03493	1	39.117995012439884	73.43686573424088
P03494	1	56.653697186746356	60.82262424689369
P03495	1	57.24436130941178	49.611280725976464
P03496	1	41.19370974418478	61.6985123118321
P03497	1	62.16040106467197	61.56276698056165
P03498	1	29.74879704461173	43.412969336218374
P03499	1	61.1642316201381	31.52978473569852
P03500	1	57.14491579019188	50.97804690197144
P03501	1	40.261358656647054	44.3745413619879
P03502	1	42.763417019389365	43.34460853238515
P03503	1	56.52480142010421	68.00823138774722
P03504	1	58.248345015236644	35.70444547754947
P03505	1	69.617534188069	64.67911276974746
P03506	1	69.5745434760828	64.63915328122211
P03507	1	46.47213702581774	48.41784003662082
P03508	1	49.131346644866085	55.095337933963386
P03509	1	54.206372523561456	69.84411681117983
P03510	1	56.943116126646984	50.78124538574428
P03511	1	50.45560170268819	52.296327964426034
P03512	1	45.15321496720623	8.46307852414124
P03513	1	45.7782281954727	24.31485635332643
P03514	1	59.979023711961744	60.719843205349235
P03515	1	49.52668482556443	53.83575717733614
P03516	1	55.97844690436236	34.270399837562586
P03517	1	48.833791405415944	45.53672061030574
P03518	1	70.49084362755876	35.17252361305781
P03519	1	54.340720380434156	63.73444596763352
P03520	1	20.13445105519295	48.94456783014871
P03521	1	48.27793864981838	54.99214874370143
P03522	1	35.56236117950981	30.171764972449946
P03523	1	43.84977159992148	41.0677890705019
P03524	1	48.574190603417115	54.9832432294286
P03525	1	46.604417879533685	63.17866517173823
P03526	1	48.878828980227425	76.94818517784451
P03527	1	25.42168368545072	36.436025228503674
P03528	1	45.98913277538596	59.29164923758442
P03529	1	46.39034272704415	34.682568960860486
P03530	1	44.819842979813934	29.606331893583743
P03531	1	61.41865234825664	59.234410316277085
P03532	1	71.59936475825602	57.2996908472128
P03533	1	85.27903039331578	72.95929937645313
P03534	1	68.93224926515761	65.01309295801873
P03535	1	49.43917585111562	53.06647184695653
P03536	1	38.64964051755222	34.74534310434623
P03537	1	43.97261311137457	59.079821853463294
P03538	1	43.24971331080077	16.325739431702267
P03539	1	42.475922631613294	54.138877890406484
P03540	1	50.988521141430574	58.26297096431457
P03541	1	43.2123917832302	63.93778942007108
P03542	1	47.28784476433623	60.67488055786032
P03543	1	73.72520383979364	34.36183419269387
P03544	1	26.984619478506264	36.55833955781847
P03545	1	44.89873958204946	57.810048389674385
P03546	1	35.78085950680078	70.40234855315124
P03547	1	37.1203445910476	50.769706572146205
P03548	1	37.46888799284219	35.67051264583969
P03549	1	65.02453068796086	53.17481508896087
P03550	1	46.798726825807975	41.31530681921052
P03551	1	39.27997068580666	24.245584388643582
P03552	1	35.527612453072415	53.51688929787091
P03553	1	38.249646099522415	39.047629464293955
P03554	1	50.62348230787189	42.84053125853694
P03555	1	73.07147798848042	39.23168796556051
P03556	1	51.0061125647136	55.28569712215804
P03557	1	57.208370312779195	68.44973557190889
P03558	1	69.04552389564184	30.973611011894352
P03559	1	52.539555720042216	52.80989844173391
P03560	1	56.5608561011151	44.748580076680774
P03561	1	38.98725477652007	54.063820222621075
P03562	1	53.85313902703585	45.578832201790085
P03563	1	68.53129180410315	65.73303783190893
P03564	1	43.93784181981157	41.36029282414784
P03565	1	50.44659584612519	45.8156211131656
P03566	1	52.449422723803266	63.50048897854779
P03567	1	65.1187688874319	63.41000229527394
P03568	1	45.902821178118124	34.70251572123183
P03569	1	56.819182106366306	64.59735174779816
P03570	1	40.463402049859276	60.07201546372763
P03571	1	43.52418645373598	46.23639979660596
P03572	1	52.31728886976921	46.480852943648436
P03573	1	42.17949601546448	43.38641523376838
P03574	1	47.92210403540641	66.74041507440099
P03575	1	49.87860272386716	57.82831312179085
P03576	1	51.834978851401026	49.196982392016174
P03577	1	57.0709125063609	41.75576752774519
P03578	1	73.4141657245	71.657537575854
P03579	1	71.5347556588674	49.84252236282574
P03580	1	39.41769996004534	67.57936228659092
P03581	1	35.55845335104017	50.531670050374245
P03582	1	33.021701347763724	14.607875935649082
P03583	1	69.28485302437399	75.13512869683687
P03584	1	59.35598143183714	42.744673782775095
P03585	1	62.67302375690646	59.53265281825921
P03586	1	63.494321347996916	54.24128240936927
P03587	1	64.40391873270106	51.73995104594042
P03588	1	47.730543485575424	78.18713559769068
P03589	1	74.1056693738308	68.62601319231393
P03590	1	54.098090100998036	38.0044911355572
P03591	1	24.17623346084173	40.465576389211336
P03592	1	56.83188944011418	66.14324030652632
P03593	1	63.991199216631095	56.53245108946999
P03594	1	38.928393261476444	43.667437518853994
P03595	1	47.90690484315155	52.80419945552151
P03596	1	62.76642982378948	35.3076816871385
P03597	1	46.29740648753939	47.26514069051187
P03598	1	55.81799902381506	46.978385513578345
P03599	1	47.194664417737876	26.38804952874068
P03600	1	56.22752958174693	52.40139596455529
P03601	1	49.025375514797254	68.46351063039218
P03602	1	64.89851386905599	48.092341142536355
P03603	1	46.048029613232785	43.87384169450962
P03604	1	64.12081063679186	48.070552347317886
P03605	1	43.413375175044244	64.87773093213326
P03606	1	70.48888478528355	57.75676082250319
P03607	1	33.74212710573137	51.444527344573295
P03608	1	69.8236371361716	46.026901858100466
P03609	1	74.92652599875652	63.36084048066442
P03610	1	45.30508219424661	45.412545848832764
P03611	1	38.56723695052085	60.74224074609028
P03612	1	44.03808565761704	37.74040708889764
P03613	1	52.52868056327328	56.3389738395718
P03614	1	24.481327214749975	56.340168814953884
P03615	1	38.85902575762796	39.97145255325377
P03616	1	36.74775676331526	35.66004381877789
P03617	1	37.92009042320969	44.00686755360451
P03618	1	42.334096293055765	49.016799056585945
P03619	1	33.8259992941698	66.14123077476616
P03620	1	30.25659533490971	15.669901935532053
P03621	1	41.94961480214185	61.86963560482921
P03622	1	62.725664782758116	51.98384970087805
P03623	1	24.519440273953634	32.931900294136575
P03624	1	29.60406567691112	39.15691057072658
P03625	1	25.612923276470625	34.3476052325605
P03626	1	52.1018878703336	41.66778567042065
P03627	1	49.33983654064855	45.128486035019144
P03628	1	53.09809595658311	54.335327673765455
P03629	1	43.151597420716776	52.89659946632386
P03630	1	36.74537773421635	28.41630208281048
P03631	1	57.6200089011255	37.669814104831794
P03632	1	56.591832149032236	56.20655400894226
P03633	1	46.419117500766994	66.62817390835603
P03634	1	58.015565176318695	44.520888195874264
P03635	1	54.93472553547973	35.673126877835585
P03636	1	44.2377330400782	51.189392657455315
P03637	1	45.2162080094598	32.7534443417331
P03638	1	53.608391211776194	51.30598480177833
P03639	1	49.872662502187424	53.73410396629735
P03640	1	51.30269606861835	49.10089555094667
P03641	1	54.553742824254705	66.53368723950838
P03642	1	62.85921403340473	58.151861321888234
P03643	1	50.19121121789832	33.62920029349686
P03644	1	54.751169939868	76.05384663766726
P03645	1	49.865052322936776	50.53758380515813
P03646	1	42.054586417571834	36.116770390548595
P03647	1	60.77337741787696	42.90963186312839
P03648	1	34.2690598394483	69.08011167873568
P03649	1	44.40344100898604	61.17901515366604
P03650	1	55.070254053266375	52.93768757826705
P03651	1	61.24604625150704	49.1406092681855
P03652	1	43.459749433229426	25.765734258021133
P03653	1	47.67788428285148	56.28041881304887
P03654	1	51.833535122484165	31.228184274992955
P03655	1	50.80019943833345	56.29766784088624
P03656	1	43.458322170958596	37.162761864138446
P03657	1	47.962353137218656	52.313210553372606
P03658	1	48.170965497180546	22.78763830205945
P03659	1	44.6556275274211	26.394740122147105
P03660	1	66.84143763497134	68.81956548805513
P03661	1	47.53827517044744	44.60734310999842
P03662	1	74.31013638494105	65.81038902411302
P03663	1	47.88404847084355	57.52197019514799
P03664	1	39.46062968981247	43.33346476071827
P03665	1	48.208432667632195	28.757409630973022
P03666	1	39.74381660432103	63.71454396680688
P03667	1	34.39182455725991	49.258714503348166
P03668	1	42.25388074216307	39.66239265433426
P03669	1	56.918527263645906	35.49228495772188
P03670	1	40.68108843160584	50.42770281384122
P03671	1	30.50537258699947	42.450420241104425
P03672	1	56.868905295778916	34.47916122630039
P03673	1	54.07120044919305	58.60791605852669
P03674	1	52.3595361687487	23.590386512652533
P03675	1	56.93107094250488	72.59614679609052
P03676	1	38.55649989765342	35.80602889074481
P03677	1	49.61117941853764	30.23441689641097
P03678	1	66.95985534082055	51.11970402137899
P03679	1	60.684145778731605	64.45904506915468
P03680	1	42.78443121632031	58.492570917276346
P03681	1	57.86819941435391	48.63812748510729
P03682	1	62.323921775394425	68.59866816432948
P03683	1	56.335583459177045	52.917716906013005
P03684	1	67.2269577217344	50.154746245497854
P03685	1	65.5878830367596	67.06167342625508
P03686	1	68.29377923361444	48.56111948769824
P03687	1	53.335410703329096	51.41759415481366
P03688	1	55.204436709180285	64.53885032023676
P03689	1	64.01519678975261	35.00639425910772
P03690	1	43.3261893470941	61.27854982189626
P03691	1	81.66385864449494	36.103611547712156
P03692	1	21.77865687616674	58.44488069970944
P03693	1	44.04638910187282	51.47508646541916
P03694	1	41.79120285749923	46.146093997766805
P03695	1	58.93518346336608	63.98372848666251
P03696	1	43.00277408630247	39.96013856112976
P03697	1	61.28135548571614	73.60439023059182
P03698	1	46.24167546383806	53.180721876163396
P03699	1	50.7866954004772	63.44165974499682
P03700	1	75.94068765543162	65.88842405236623
P03701	1	36.153460998773724	57.002620688245095
P03702	1	49.86093130449797	76.53684243372378
P03703	1	53.89495659618689	52.15523440022966
P03704	1	26.872287662134212	64.31448456134078
P03705	1	46.3245067858417	47.552391358501346
P03706	1	51.713469155417776	34.76613061039046
P03707	1	33.83214195929025	54.04117766936844
P03708	1	62.070210347380765	36.24364997223505
P03709	1	61.116343423904354	65.61331835002129
P03710	1	38.73368617291479	70.0104453071232
P03711	1	42.02264679139272	40.248575996311146
P03712	1	53.12736942504442	72.33066487291678
P03713	1	41.71964407037122	50.902188237312245
P03714	1	51.112158373268585	61.66599210038175
P03715	1	41.280960599601634	40.6722785473488
P03716	1	66.70063617328653	37.518827853737676
P03717	1	70.12243855008754	55.020848624495365
P03718	1	36.88754350429055	35.18697403967323
P03719	1	52.999964828581916	39.71134495694257
P03720	1	44.72445599356264	58.08055105667661
P03721	1	51.38791667017521	56.35571224740129
P03722	1	60.53484600392616	50.98520413600459
P03723	1	81.895988146748	52.224458680707386
P03724	1	76.19165535768146	62.726223960780146
P03725	1	72.6611693832882	49.89604954367025
P03726	1	35.25215946365948	46.45908212608452
P03727	1	46.570202142115875	47.67343610778649
P03728	1	20.803572969792132	38.92496778951032
P03729	1	67.45945032517731	63.021835325138376
P03730	1	52.341531312224284	47.4707946741622
P03731	1	39.140328962885626	55.44483188995264
P03732	1	46.248309488717176	33.93474495182963
P03733	1	44.3046561965811	29.190696236757077
P03734	1	66.36417456799762	63.46256810313732
P03735	1	54.266248145336036	53.99078179428694
P03736	1	37.92543480531683	54.81652565203254
P03737	1	14.590417235261384	34.60235140226032
P03738	1	64.74740229176271	57.69955525431281
P03739	1	32.3594874897416	49.58854592936443
P03740	1	34.887350808161074	42.41819788791313
P03741	1	60.29521094620641	40.5148899027876
P03742	1	43.68284012793618	53.066694864836194
P03743	1	36.72710465081915	26.529444669906397
P03744	1	59.31748718919323	56.30902897086931
P03745	1	52.85193038171809	57.37039592130225
P03746	1	73.5822858881344	46.835922228986206
P03747	1	63.23637301120581	41.00638095551745
P03748	1	38.24573556856609	34.346297365765324
P03749	1	42.64163729688881	53.44963736408121
P03750	1	52.77344209087027	48.761343200428186
P03751	1	51.23500478852623	26.725457950305383
P03752	1	46.87059388751394	39.396199548266054
P03753	1	50.18506296565743	52.657731737099134
P03754	1	57.618724919129576	59.93720185759983
P03755	1	49.9845987121977	33.60188286968676
P03756	1	43.40137591572758	52.704158974929875
P03757	1	38.07285308967088	36.891715159565145
P03758	1	55.330570523540686	87.0513087072881
P03759	1	36.58262467972648	52.50480640771878
P03760	1	44.08312389675983	43.81409480733136
P03761	1	48.37262564910574	40.973845357455204
P03762	1	27.965354186492398	54.556776127683484
P03763	1	32.705713731452526	41.7324465304941
P03764	1	52.71191571788381	57.827775184721304
P03765	1	47.73494305913512	71.42848188858558
P03766	1	53.1881407268967	43.13158845709387
P03767	1	54.25420628699129	57.19077522482452
P03768	1	51.63342124267883	50.43277856320762
P03769	1	62.07307424080305	62.04357287976519
P03770	1	44.31196891005604	62.92612710752638
P03771	1	74.12679232741803	54.35835864130074
P03772	1	74.40750175420963	68.46461222489593
P03773	1	53.07524705564156	57.07613094604579
P03774	1	67.91784420895243	51.72586733154312
P03775	1	35.206934286063316	37.51015129816234
P03776	1	57.61051552040261	55.22119119198033
P03777	1	54.26864057502678	44.989794641940605
P03778	1	66.77831940716041	38.81511319340794
P03779	1	58.361106638793075	39.78757251061434
P03780	1	56.75393375217676	48.68600776718259
P03781	1	60.41414647120337	53.7644004625216
P03782	1	65.80731539680104	58.782789663114684
P03783	1	53.79233014201728	57.518990766374266
P03784	1	64.27997139166156	67.75648569171081
P03785	1	59.857637219301495	49.44230397242396
P03786	1	39.98487029439477	51.114806576108116
P03787	1	50.29721683097972	60.66766347113771
P03788	1	56.48846233859097	45.41916597090092
P03789	1	53.59081493808182	58.80096277008241
P03790	1	61.60146509891648	71.34872998022247
P03791	1	52.04295463317906	43.558993582299586
P03792	1	42.260238612242176	41.99767089069962
P03793	1	63.22255149618861	37.639282562701716
P03794	1	51.46807794927915	30.230229766863133
P03795	1	54.01163827128267	64.1459700738265
P03796	1	61.33130491659989	60.17840579254079
P03797	1	51.185480752495565	50.94272580438399
P03798	1	54.60177129129013	59.08744394396498
P03799	1	43.797793918594294	49.197067588383064
P03800	1	59.24332275430218	45.004149846971615
P03801	1	39.96708762000657	28.723774868824336
P03802	1	55.176606762190076	77.68671095207006
P03803	1	64.38979527134158	42.108028071229526
P03804	1	41.00596691642181	32.14616820955369
P03805	1	54.784474139154916	39.95190545308525
P03806	1	38.59283174158778	45.19308343397854
P03807	1	45.00394529643315	40.53272890397461
P03808	1	29.654054456269435	46.552523308731104
P03809	1	61.00869099356987	51.6702824869163
P03810	1	42.30975167134423	38.736136065938865
P03811	1	65.19207694729911	47.6681278438803
P03812	1	63.93105594758112	65.15171051714647
P03813	1	35.892524284232934	42.45868833199997
P03814	1	33.51951110639379	40.40018675391303
P03815	1	46.72030927542915	48.623356585340645
P03816	1	31.192088249321408	52.335381221118844
P03817	1	49.51369027148211	60.9469783534213
P03818	1	60.88979405462049	40.9613708537249
P03819	1	43.86405150393849	41.03313805746069
P03820	1	58.496390630158245	58.76807090653385
P03821	1	55.13586019770917	39.619870296280254
P03822	1	58.59246721286803	47.92150675728578
P03823	1	48.67394857309799	50.487508422999966
P03824	1	41.20121195314594	53.81338980291402
P03825	1	72.75396564281226	70.60902543848943
P03826	1	49.042888953632726	62.90895291637227
P03827	1	54.68974881725219	67.9949094441022
P03828	1	56.171933619063495	55.480228212034255
P03829	1	22.961051101556485	81.56868340455516
P03830	1	33.54789426370053	51.05218318786877
P03831	1	55.71522251709976	54.41971111341648
P03832	1	70.63646444876005	85.0612037040836
P03833	1	33.328534028090296	27.92448639272049
P03834	1	38.27384680756772	72.03471698291052
P03835	1	57.479194248444614	54.929565950948486
P03836	1	51.5449690519465	51.798832524654514
P03837	1	47.81583613753494	34.55150609084662
P03838	1	58.440941901689804	55.77066800492271
P03839	1	68.79679016538347	54.4540087988757
P03840	1	45.92069427665517	38.6019226485169
P03841	1	63.80827752152143	48.47886327704609
P03842	1	67.37004389620702	55.21688644043739
P03843	1	69.80130492783522	48.08745040595939
P03844	1	39.11604914058693	45.85598524782384
P03845	1	85.43201370153251	48.26403856222394
P03846	1	54.32183023583738	41.62433581913559
P03847	1	54.49058784453898	93.75544231324929
P03848	1	61.04005384119615	63.35986683499807
P03849	1	57.81260173053202	67.44858466056067
P03850	1	28.953980196219735	47.30244380769973
P03851	1	66.06905964324302	49.93459003954766
P03852	1	67.65895997166038	46.712351153980784
P03853	1	71.2406932033509	61.09303060888115
P03854	1	54.18392284645548	61.12375797379793
P03855	1	58.2675457030314	57.684934019042146
P03856	1	61.451107299225384	72.79814079621819
P03857	1	52.157069546341404	62.6849898943705
P03858	1	67.25680902378069	52.25729033195057
P03859	1	45.09709713808581	58.81380712502486
P03860	1	49.17473999967099	50.29096223585274
P03861	1	41.32823041935879	54.2245154183816
P03862	1	47.66262483076186	43.67690961501324
P03863	1	52.567478770129995	34.22134385856085
P03864	1	31.791477567270814	19.830202864314096
P03865	1	57.62699121459322	45.41017858332881
P03866	1	38.00851562101268	59.69648602195881
P03867	1	8.805821367320306	47.02403551140189
P03868	1	50.02811064149523	41.3288075112946
P03869	1	59.29178860041779	60.35233909893743
P03870	1	35.52429414930772	34.85235635007713
P03871	1	31.810055628689508	43.91271564418456
P03872	1	68.14293497057038	66.92023274284143
P03873	1	47.69903880358801	66.0340500608649
P03874	1	39.84255830760323	66.67343216035346
P03875	1	60.030465301315296	41.29434859134566
P03876	1	46.93364993623647	66.62999246170698
P03877	1	52.43358982733389	64.01478518726495
P03878	1	69.1620026307811	51.852595123614186
P03879	1	46.8607864722635	30.817295223815208
P03880	1	65.01105063216723	47.86622731255297
P03881	1	62.8057958844277	59.805874569785765
P03882	1	55.196752952184156	56.435735625576974
P03883	1	46.38063470129531	37.97896801044227
P03884	1	65.21512490483713	50.38139656813503
P03885	1	39.494256035044444	57.1422111196614
P03886	1	46.149776478494964	66.20118996073367
P03887	1	58.080310199991686	71.46938273749501
P03888	1	71.80303310533259	74.2089328377444
P03889	1	35.85801206796862	14.893810599266391
P03890	1	66.08497153942648	28.436940838395486
P03891	1	57.60800211629535	41.840886143185145
P03892	1	54.85722463086375	55.29687014262003
P03893	1	34.238415184610695	48.90448606485823
P03894	1	39.524468530886715	56.472299099679525
P03895	1	52.05491134191838	40.735142910092804
P03896	1	54.7914112763168	42.91783742510334
P03897	1	37.30627375845936	41.04603798906435
P03898	1	61.9633382634924	49.77801261587724
P03899	1	45.30041606741709	53.044521681409236
P03900	1	36.65311449979268	32.43179774352968
P03901	1	43.45166944742372	46.209477623110004
P03902	1	59.825468167543	56.25112814692446
P03903	1	45.051343594762	42.87833256053152
P03904	1	60.16288586292402	72.18243119002605
P03905	1	39.47439634312476	47.45202518604519
P03906	1	48.13497714631864	56.547873309883364
P03907	1	50.255077035547565	27.483729550281147
P03908	1	38.93206979438483	54.586293940150085
P03909	1	29.75603115737711	45.46704405743281
P03910	1	34.18326364711783	40.645191727313005
P03911	1	45.37120336267368	42.844036721176046
P03912	1	47.69335704908638	33.36453294342783
P03913	1	37.327286348915685	49.57229990328198
P03914	1	26.271232891886317	49.20546268217874
P03915	1	50.6184973816374	69.23950545529982
P03916	1	56.00603451839425	37.47180655989586
P03917	1	49.77089321809143	38.67807207679339
P03918	1	48.897577207810606	50.55674681942509
P03919	1	44.225641202672506	51.27619907075031
P03920	1	42.919669813674865	49.43062336960571
P03921	1	56.75362368586352	38.053508836265095
P03922	1	42.22850761897943	48.07626962598707
P03923	1	37.63463986348788	69.11549693490227
P03924	1	65.37596394121269	58.51253049202529
P03925	1	54.50779097113044	66.51541506554717
P03926	1	54.63108676295039	71.27152092862231
P03927	1	52.70464102576027	64.3061691199865
P03928	1	62.34315746557914	36.10073337222042
P03929	1	72.1764122322969	51.91228446582871
P03930	1	47.936640631172246	24.378651919512137
P03931	1	40.73198985610994	39.72292650451083
P03932	1	54.73081561046024	45.198935525023565
P03933	1	31.49751391645567	36.557495751283795
P03934	1	59.30640103604354	40.76575987041813
P03935	1	57.957602993343265	51.844798762481474
P03936	1	63.021035333477094	54.23648050731824
P03937	1	65.32012626452234	36.11649207332692
P03938	1	49.84072005670153	90.94446544608527
P03939	1	56.14449151748253	42.03651316362421
P03940	1	57.90889765543663	52.123379629001995
P03941	1	35.57863217527059	42.00969121533056
P03942	1	42.51390587121365	60.31010784504644
P03943	1	34.474363617841156	55.89844078920735
P03944	1	53.219050928327	64.55664874338132
P03945	1	45.3702941154536	55.608763297382005
P03946	1	54.91109424790059	48.282863316224336
P03947	1	50.95907677394692	64.33502012553143
P03948	1	35.06388724711649	33.49611850164215
P03949	1	62.37967747817449	62.46961646346173
P03950	1	37.000682557900745	36.365481827132555
P03951	1	40.9065134351035	39.061420976908664
P03952	1	77.95372748576459	53.066087632117984
P03953	1	57.02178045645075	51.99910444870698
P03954	1	51.32968355632077	41.81618325496223
P03955	1	51.946861253898994	55.40877560363646
P03956	1	42.320004045530986	45.27902990325225
P03957	1	38.252328935575484	54.688407924114365
P03958	1	64.69990440064826	64.59380403778798
P03959	1	74.09956419431279	42.37325389202307
P03960	1	57.00178950274852	45.27317636150371
P03961	1	58.70247035032375	62.666218835433284
P03962	1	38.924185116722256	59.548455729481454
P03963	1	41.24718930437776	74.25831468200619
P03964	1	48.0001996072475	44.926439110103104
P03965	1	52.88497270548799	21.092724364773794
P03966	1	42.098412770813304	41.68123699518413
P03967	1	44.865039784307044	27.375925396985572
P03968	1	47.27928018990113	41.02135075027852
P03969	1	56.509447283381775	53.076320933915795
P03970	1	43.63514442754047	55.061321521192866
P03971	1	44.53367087098651	42.63726253392292
P03972	1	49.50631609401161	60.19113858464755
P03973	1	47.72861391867057	51.986140586173676
P03974	1	57.65467110244681	44.214972723439956
P03975	1	49.9386841139884	46.86757224851873
P03976	1	41.586680719870564	54.51635897071348
P03977	1	53.579203681032475	52.33787638883291
P03978	1	57.58141304311992	53.66537323960779
P03979	1	58.416515178866675	44.40753676892279
P03980	1	45.05566753939609	41.11196015069631
P03981	1	65.75404618003006	29.575589523257165
P03982	1	39.94875143544535	58.08183307314095
P03983	1	64.49165821067052	64.1770402281659
P03984	1	53.77050587606588	35.237202746552626
P03985	1	54.46518928497702	33.200463567906
P03986	1	28.662065350039583	30.85885140170241
P03987	1	44.87248320105089	37.89764239222859
P03988	1	84.37545657836777	59.54000107075024
P03989	1	37.834445481910436	42.50209392436168
P03990	1	39.794816090393326	46.013583302762754
P03991	1	52.85967811867384	59.4212103483899
P03992	1	52.2770521058934	58.34115455805297
P03993	1	33.601367598663	77.02614100353121
P03994	1	52.75922589175299	42.17334182589573
P03995	1	53.62309387097426	62.57531715678049
P03996	1	66.8938147927665	66.94226659767978
P03997	1	56.04542617908504	48.958490906304576
P03998	1	63.03907931811602	53.41031359987569
P03999	1	55.58644764056644	47.40925871986549
P04000	1	47.50715209349544	40.679588232079126
P04001	1	58.22789403556765	49.749604462852076
P04002	1	65.02583301860673	54.90661487266513
P04003	1	44.90279866087614	34.674144355090405
P04004	1	61.64709022607489	43.57793264289998
P04005	1	40.71021681153674	66.00657481574636
P04006	1	46.828043570272875	45.725014585737284
P04007	1	34.70495346276605	49.751775021422375
P04008	1	65.08778490560998	60.16082784350615
P04009	1	45.46914299347853	58.30285990277404
P04010	1	34.419055541600905	40.2943691591796
P04011	1	53.93172956259084	46.252318782917854
P04012	1	39.93232819435346	67.7579006156801
P04013	1	64.95696555030153	51.91657162716448
P04014	1	54.493059123924624	57.94102663252284
P04015	1	68.75673102301621	72.344442793972
P04016	1	51.56533939038966	40.52125986226734
P04017	1	49.86415068996442	68.6397816676584
P04018	1	64.2514508616644	51.384486039824054
P04019	1	44.84816409310079	34.80803948303585
P04020	1	46.655937486326884	57.95134108719893
P04021	1	49.06639325832432	42.52666563658712
P04022	1	53.35498892852253	65.74202032206412
P04023	1	59.633492458758106	58.97311002207447
P04024	1	48.14646064754742	59.685751798918275
P04025	1	53.25572710174697	48.207694262087884
P04026	1	43.922457497332644	54.39600873882618
P04027	1	61.175444177855695	55.68743844966264
P04028	1	38.03712647164265	33.82200542120885
P04029	1	56.36931225449014	58.37350465601668
P04030	1	35.60527712987901	36.45751106724171
P04031	1	40.196094056431505	58.666127711650084
P04032	1	31.899082822795126	18.447027391215173
P04033	1	65.4264838723725	57.09935972214273
P04034	1	48.20614908267335	41.89742222234784
P04035	1	36.4715326838573	32.05663008190494
P04036	1	28.560924095112544	58.166137579826696
P04037	1	58.99826643717553	77.06461878164602
P04038	1	59.48429142223163	61.04807947837956
P04039	1	39.03722496830926	48.307749183562265
P04040	1	37.608207112949316	49.47024615347067
P04041	1	59.85734084259341	40.12701607275942
P04042	1	63.4796308656163	48.408126104936755
P04043	1	44.87732030361282	56.09858699272607
P04044	1	36.405564409228695	52.52242412266966
P04045	1	47.02166079144785	46.72524773352646
P04046	1	69.75788516381824	64.6796381394888
P04047	1	64.75153192524576	49.29739942774865
P04048	1	61.06413663161181	32.91981295966953
P04049	1	46.306283129139445	47.7834495873076
P04050	1	61.0432824791314	58.509009267240366
P04051	1	47.15844152573352	53.056150535643546
P04052	1	57.96101133759957	66.70670558051502
P04053	1	62.05994552101474	46.79089501898734
P04054	1	36.572083712405075	31.62600466255903
P04055	1	54.589253080264825	71.94832241214155
P04056	1	49.496387123484624	43.18511027096578
P04057	1	25.54995940759325	19.172273368261717
P04058	1	40.14670337567581	38.85402594090252
P04059	1	62.90135507816066	56.29815305343814
P04060	1	56.8598883780757	35.30799318111397
P04061	1	43.52177407270102	25.75086507817672
P04062	1	43.49327516063185	43.605680573836125
P04063	1	42.233626471713734	39.91794632338748
P04064	1	45.06704964029987	43.343225445839785
P04065	1	46.0115982544644	47.96100316156125
P04066	1	57.24638333649452	41.98875029764437
P04067	1	53.645050541908994	52.366025213072334
P04068	1	40.740523806749245	26.450241058420968
P04069	1	75.89677726727159	37.42741875022699
P04070	1	47.26631112768893	47.869941462570715
P04071	1	68.88570299465731	32.98517100493239
P04072	1	29.48258070328106	67.26414024596218
P04073	1	32.36430630062194	61.98286119461858
P04074	1	40.31731845645247	43.255710536628094
P04075	1	47.04595208553961	44.06975727055288
P04076	1	58.512652888721476	60.69782018511975
P04077	1	56.364295310063085	74.36820844861197
P04078	1	48.45227093601763	47.78020668176998
P04079	1	58.531408194327426	52.46884071541319
P04080	1	18.38218372365718	42.347603486361116
P04081	1	36.205073429969715	33.62209000873042
P04082	1	48.841144679476834	35.90600355640191
P04083	1	35.890079753977986	30.91005564124048
P04084	1	56.198300085361055	38.12099762329142
P04085	1	50.86924198514625	53.07007997664581
P04086	1	34.540510264662124	24.928517101636398
P04087	1	61.26678915024409	63.524750215906494
P04088	1	45.697797519649065	40.11085182417013
P04089	1	33.94488038106644	52.93146361010821
P04090	1	46.77481283220396	46.38626109729525
P04091	1	49.52608987672701	61.53929918621846
P04092	1	46.54549066663573	52.46112366176611
P04093	1	33.118689166602024	50.28215585294623
P04094	1	57.783487769546305	44.90858053340398
P04095	1	34.868312643136846	63.05734158251609
P04096	1	51.32504822221307	66.90631404411454
P04097	1	42.80886852139357	86.509560660375
P04098	1	47.12960161245908	62.60346943170014
P04099	1	38.60774011463931	50.98964152238348
P04100	1	63.53816980556247	50.80641754588291
P04101	1	44.981535993825425	71.84833204748455
P04102	1	34.236647774896205	47.03074467883196
P04103	1	45.35620115143051	61.646304734091345
P04104	1	53.80527185221461	63.947213363372065
P04105	1	66.38180330374952	63.83062909735387
P04106	1	28.859436166328074	55.86008726966363
P04107	1	37.17110844652985	52.108259166061515
P04108	1	38.96186204816478	43.1924512687159
P04109	1	44.05240318766869	69.55003638360063
P04110	1	54.2501217823314	46.79235337134738
P04111	1	56.861978944708284	46.84971485795772
P04112	1	62.92174948525643	56.599065986950336
P04113	1	51.89044013572787	46.46371313833808
P04114	1	59.73279215065054	48.99775756532898
P04115	1	56.98293108416043	52.503221229811935
P04116	1	48.79980217256483	42.78928302831537
P04117	1	52.8719890535302	23.177804830564714
